Inventory_ID,Product_ID,Warehouse_ID,Stock_Date,Opening_Stock,Received_Qty,Sold_Qty,Closing_Stock,Reorder_Level,Safety_Stock
INV030731,P1733,W016,08-Nov-2025,340,233,573,0,128,52
INV030732,P1526,W018,16-Jan-2025,1355,879,415,1819,269,69
INV030733,P1077,W007,26-Apr-2025,227,762,989,0,218,84
INV030734,P1891,W008,30-Apr-2025,369,896,21,1244,252,59
INV030735,P1174,W017,15-May-2025,1935,23,909,1049,172,53
INV030736,P1811,W012,16-Apr-2025,497,824,69,1252,185,88
INV030737,P1415,W015,18-Mar-2025,661,445,939,167,211,117
INV030738,P1571,W006,14-Dec-2025,314,695,177,832,65,18
INV030739,P1963,W005,28-Oct-2025,1184,966,990,1160,179,45
INV030740,P1988,W006,07-Sep-2025,692,84,151,625,266,146
INV030741,P1979,W006,08-Apr-2025,1204,988,139,2053,246,105
INV030742,P1520,W017,23-Dec-2025,531,467,337,661,137,59
INV030743,P1222,W008,31-Oct-2025,1873,495,1128,1240,111,40
INV030744,P1347,W019,09-Feb-2025,1425,383,705,1103,128,46
INV030745,P1136,W019,17-Jun-2025,1868,430,1012,1286,53,20
INV030746,P1864,W003,22-Apr-2025,1583,337,119,1801,33,13
INV030747,P1336,W013,18-Apr-2025,1484,712,1095,1101,34,8
INV030748,P1187,W013,11-Jun-2025,1235,330,259,1306,104,52
INV030749,P1144,W012,20-Jul-2025,162,847,860,149,136,28
INV030750,P1768,W004,14-Sep-2025,729,655,615,769,261,115
INV030751,P1675,W007,01-Jun-2025,1556,849,677,1728,46,24
INV030752,P1549,W017,26-May-2025,404,346,750,0,55,19
INV030753,P1763,W003,04-Jul-2025,362,400,724,38,31,7
INV030754,P1984,W008,29-Nov-2025,14,999,881,132,137,81
INV030755,P1556,W002,21-May-2025,1511,184,382,1313,202,68
INV030756,P1049,W005,16-Aug-2025,63,464,527,0,110,48
INV030757,P1983,W019,15-Jun-2025,884,863,606,1141,188,95
INV030758,P1296,W009,28-Nov-2025,1414,631,6,2039,91,48
INV030759,P1851,W005,28-Sep-2025,55,62,117,0,118,54
INV030760,P1924,W005,11-Mar-2025,1240,333,212,1361,101,41
INV030761,P1400,W018,16-Jul-2025,541,768,254,1055,257,95
INV030762,P1582,W017,17-Jun-2025,763,3,763,3,220,129
INV030763,P1089,W009,20-Sep-2025,1686,250,945,991,182,36
INV030764,P1212,W003,09-May-2025,292,673,434,531,199,87
INV030765,P1217,W012,28-Mar-2025,1749,328,918,1159,293,67
INV030766,P1703,W011,03-Sep-2025,1142,574,1096,620,166,67
INV030767,P1035,W019,13-Nov-2025,961,215,1111,65,138,68
INV030768,P1494,W010,27-Feb-2025,567,306,679,194,278,74
INV030769,P1909,W013,22-Jan-2025,120,480,573,27,241,88
INV030770,P1572,W005,29-Aug-2025,1604,85,806,883,135,46
INV030771,P1305,W002,19-Sep-2025,565,749,837,477,291,157
INV030772,P1174,W006,26-Sep-2025,108,223,331,0,85,38
INV030773,P1144,W005,12-Mar-2025,764,182,946,0,97,41
INV030774,P1031,W011,23-Sep-2025,801,28,442,387,263,134
INV030775,P1959,W012,26-Jun-2025,1747,460,1173,1034,118,53
INV030776,P1906,W012,04-Sep-2025,827,775,418,1184,264,82
INV030777,P1676,W014,12-Feb-2025,1103,737,571,1269,135,60
INV030778,P1666,W004,12-Aug-2025,1131,863,637,1357,83,34
INV030779,P1555,W020,14-Dec-2025,1081,970,101,1950,38,16
INV030780,P1970,W020,30-Dec-2025,1085,352,889,548,191,67
INV030781,P1908,W004,08-Apr-2025,453,106,340,219,97,32
INV030782,P1498,W018,06-Aug-2025,1182,363,559,986,160,65
INV030783,P1622,W019,11-Oct-2025,1789,939,658,2070,123,38
INV030784,P1271,W013,22-Mar-2025,1112,736,229,1619,174,84
INV030785,P1293,W017,19-Apr-2025,1625,275,583,1317,125,42
INV030786,P1051,W016,26-Jan-2025,1367,729,308,1788,291,102
INV030787,P1787,W010,07-Apr-2025,1770,761,793,1738,226,86
INV030788,P1558,W016,14-Jan-2025,210,78,288,0,173,39
INV030789,P1163,W016,02-Feb-2025,1664,529,974,1219,155,91
INV030790,P1780,W005,14-May-2025,1239,549,774,1014,46,11
INV030791,P1650,W012,11-Aug-2025,982,689,674,997,223,106
INV030792,P1927,W005,28-Jun-2025,959,844,91,1712,126,69
INV030793,P1723,W003,20-Sep-2025,262,269,531,0,275,115
INV030794,P1379,W016,28-Aug-2025,403,722,678,447,288,75
INV030795,P1133,W008,01-Sep-2025,1503,822,1164,1161,145,34
INV030796,P1271,W011,18-Mar-2025,1237,879,8,2108,296,141
INV030797,P1318,W002,10-Nov-2025,511,520,760,271,227,133
INV030798,P1239,W019,24-Aug-2025,1351,442,998,795,263,144
INV030799,P1136,W010,16-Aug-2025,1851,407,427,1831,67,18
INV030800,P1937,W004,13-Feb-2025,184,87,271,0,44,10
INV030801,P1658,W009,30-Dec-2025,702,962,672,992,157,36
INV030802,P1679,W010,24-Jun-2025,1707,402,997,1112,233,94
INV030803,P1200,W016,11-May-2025,870,737,53,1554,74,31
INV030804,P1533,W018,23-Oct-2025,1101,945,654,1392,106,52
INV030805,P1311,W013,11-Dec-2025,523,859,746,636,92,35
INV030806,P1920,W009,23-Aug-2025,1752,379,981,1150,284,107
INV030807,P1366,W009,19-Apr-2025,167,599,434,332,150,74
INV030808,P1747,W011,17-Mar-2025,1271,977,81,2167,124,40
INV030809,P1756,W012,23-May-2025,1225,256,412,1069,131,76
INV030810,P1534,W012,15-Jul-2025,1711,887,1157,1441,250,83
INV030811,P1191,W001,10-Mar-2025,860,484,359,985,197,88
INV030812,P1773,W001,14-Mar-2025,811,889,438,1262,107,21
INV030813,P1821,W013,25-May-2025,96,812,534,374,271,95
INV030814,P1666,W005,28-Feb-2025,456,680,714,422,263,71
INV030815,P1106,W010,06-Aug-2025,545,900,1123,322,145,39
INV030816,P1752,W013,31-Jan-2025,1915,669,718,1866,103,57
INV030817,P1936,W020,10-Sep-2025,177,752,802,127,74,39
INV030818,P1335,W013,13-Oct-2025,354,519,75,798,239,136
INV030819,P1487,W012,15-May-2025,1929,389,919,1399,238,74
INV030820,P1704,W008,15-Dec-2025,1994,669,1039,1624,93,41
INV030821,P1080,W009,20-Jun-2025,644,500,32,1112,216,44
INV030822,P1162,W019,18-Jul-2025,1341,34,586,789,185,48
INV030823,P1764,W009,08-Feb-2025,1444,306,1032,718,105,57
INV030824,P1045,W009,17-Sep-2025,324,113,437,0,262,55
INV030825,P1339,W013,27-Nov-2025,945,173,954,164,207,88
INV030826,P1501,W019,11-Apr-2025,1435,612,1049,998,282,127
INV030827,P1071,W015,08-Nov-2025,1606,190,488,1308,123,38
INV030828,P1764,W008,11-Jun-2025,694,670,1017,347,269,151
INV030829,P1656,W002,05-Dec-2025,1438,966,1131,1273,292,144
INV030830,P1223,W018,29-Jul-2025,485,644,1129,0,24,12
INV030831,P1810,W018,23-Jul-2025,1474,837,668,1643,69,28
INV030832,P1889,W014,20-Jul-2025,1017,282,1012,287,292,149
INV030833,P1023,W006,21-Mar-2025,1802,144,747,1199,53,19
INV030834,P1467,W019,10-May-2025,627,83,710,0,284,83
INV030835,P1335,W020,07-Mar-2025,781,457,607,631,124,47
INV030836,P1665,W006,23-Sep-2025,1789,70,893,966,274,143
INV030837,P1449,W012,31-Jul-2025,1255,180,415,1020,266,84
INV030838,P1870,W013,04-Dec-2025,218,45,263,0,237,119
INV030839,P1400,W020,07-Jan-2025,324,831,395,760,45,25
INV030840,P1799,W006,05-Oct-2025,969,745,536,1178,77,45
INV030841,P1443,W004,04-Jul-2025,595,708,899,404,299,67
INV030842,P1653,W001,13-May-2025,1010,586,330,1266,145,29
INV030843,P1285,W006,25-Jan-2025,1877,220,1110,987,127,64
INV030844,P1279,W019,29-Sep-2025,403,696,420,679,271,122
INV030845,P1629,W008,28-Sep-2025,791,636,1014,413,104,30
INV030846,P1178,W020,23-Apr-2025,234,795,1029,0,48,14
INV030847,P1002,W020,20-Aug-2025,1457,920,87,2290,97,55
INV030848,P1572,W012,28-Dec-2025,848,353,107,1094,150,57
INV030849,P1453,W015,12-Apr-2025,30,650,130,550,131,26
INV030850,P1591,W002,25-Aug-2025,1494,147,646,995,278,141
INV030851,P1514,W008,18-Nov-2025,1308,51,1105,254,249,126
INV030852,P1599,W020,13-Nov-2025,1436,413,681,1168,43,9
INV030853,P1669,W006,22-Oct-2025,890,765,1085,570,178,35
INV030854,P1397,W002,10-May-2025,484,703,12,1175,126,67
INV030855,P1175,W016,15-Nov-2025,268,360,628,0,147,80
INV030856,P1177,W001,16-May-2025,1789,938,1017,1710,37,20
INV030857,P1528,W010,28-Sep-2025,301,886,424,763,153,64
INV030858,P1927,W004,02-Feb-2025,1372,553,158,1767,265,142
INV030859,P1934,W002,15-Oct-2025,1648,48,260,1436,297,159
INV030860,P1678,W006,04-Apr-2025,336,463,799,0,139,64
INV030861,P1386,W001,09-Sep-2025,781,53,7,827,217,120
INV030862,P1691,W019,31-May-2025,312,923,301,934,257,93
INV030863,P1236,W020,09-Mar-2025,174,901,752,323,157,55
INV030864,P1025,W019,01-Mar-2025,1910,87,1115,882,147,50
INV030865,P1533,W006,03-Feb-2025,31,742,773,0,20,9
INV030866,P1531,W017,16-Apr-2025,1836,825,460,2201,67,15
INV030867,P1515,W004,14-Jan-2025,213,800,326,687,54,18
INV030868,P1533,W017,11-Aug-2025,545,379,924,0,290,164
INV030869,P1738,W020,13-Jun-2025,481,459,940,0,278,74
INV030870,P1076,W006,18-Jan-2025,1508,171,815,864,278,105
INV030871,P1465,W007,01-Mar-2025,1241,767,740,1268,256,150
INV030872,P1217,W011,07-Dec-2025,968,780,976,772,260,104
INV030873,P1684,W018,31-Aug-2025,1320,656,1140,836,167,50
INV030874,P1158,W008,22-Aug-2025,1497,441,1145,793,124,31
INV030875,P1474,W002,16-Sep-2025,234,956,35,1155,280,164
INV030876,P1619,W002,19-Mar-2025,962,578,84,1456,85,24
INV030877,P1794,W001,25-Feb-2025,1344,227,972,599,136,75
INV030878,P1872,W017,17-Aug-2025,861,753,436,1178,129,52
INV030879,P1779,W018,02-Apr-2025,1177,762,962,977,225,122
INV030880,P1631,W009,24-May-2025,1510,552,743,1319,132,40
INV030881,P1151,W010,14-Nov-2025,1617,158,164,1611,100,34
INV030882,P1327,W006,08-Jul-2025,1445,423,98,1770,117,60
INV030883,P1010,W017,23-May-2025,33,436,386,83,256,131
INV030884,P1847,W004,17-May-2025,1427,960,737,1650,192,88
INV030885,P1351,W020,10-Oct-2025,1735,716,108,2343,44,25
INV030886,P1551,W016,07-Oct-2025,650,48,698,0,182,96
INV030887,P1829,W009,06-Apr-2025,124,716,534,306,113,50
INV030888,P1822,W012,29-May-2025,806,325,1131,0,285,94
INV030889,P1250,W006,30-Jun-2025,152,325,477,0,214,45
INV030890,P1583,W006,27-Apr-2025,1522,643,918,1247,171,101
INV030891,P1366,W005,30-Apr-2025,1571,223,887,907,175,82
INV030892,P1160,W010,09-Jun-2025,258,332,446,144,67,34
INV030893,P1717,W016,30-Dec-2025,212,713,902,23,38,18
INV030894,P1429,W004,30-Sep-2025,1330,549,379,1500,84,45
INV030895,P1710,W004,31-Aug-2025,135,162,3,294,170,47
INV030896,P1267,W016,10-Feb-2025,483,540,1003,20,249,76
INV030897,P1650,W019,20-Sep-2025,1311,827,331,1807,193,52
INV030898,P1314,W002,08-Mar-2025,419,382,801,0,268,64
INV030899,P1608,W016,22-Jun-2025,1486,261,523,1224,122,52
INV030900,P1056,W004,07-Nov-2025,1530,262,190,1602,44,22
INV030901,P1410,W001,08-Mar-2025,1108,225,257,1076,82,47
INV030902,P1772,W006,18-Oct-2025,1990,597,671,1916,141,84
INV030903,P1372,W014,11-Jan-2025,197,534,229,502,236,125
INV030904,P1564,W008,11-Apr-2025,1804,298,115,1987,36,12
INV030905,P1415,W011,11-Sep-2025,29,176,205,0,232,85
INV030906,P1320,W015,26-Sep-2025,1812,519,816,1515,35,19
INV030907,P1696,W003,05-Jan-2025,98,980,946,132,126,57
INV030908,P1715,W007,21-Mar-2025,466,386,418,434,291,116
INV030909,P1992,W014,09-May-2025,567,160,727,0,142,40
INV030910,P1473,W009,02-Aug-2025,1230,695,768,1157,159,32
INV030911,P1593,W008,06-Sep-2025,1709,632,365,1976,78,26
INV030912,P1074,W002,02-Aug-2025,19,197,216,0,241,85
INV030913,P1651,W017,15-Feb-2025,3,16,19,0,236,105
INV030914,P1804,W005,20-Nov-2025,156,234,256,134,132,51
INV030915,P1132,W001,17-Jun-2025,1724,162,729,1157,261,73
INV030916,P1809,W010,03-Jan-2025,220,566,673,113,294,107
INV030917,P1597,W003,31-Mar-2025,1673,675,82,2266,110,61
INV030918,P1554,W009,07-Feb-2025,34,318,352,0,35,15
INV030919,P1628,W008,04-Nov-2025,1960,318,989,1289,230,123
INV030920,P1647,W003,21-Mar-2025,1852,322,485,1689,89,48
INV030921,P1964,W019,05-Dec-2025,954,293,62,1185,202,57
INV030922,P1561,W019,04-Dec-2025,504,302,806,0,192,68
INV030923,P1623,W014,29-Apr-2025,829,439,671,597,97,44
INV030924,P1290,W005,21-Mar-2025,820,166,554,432,237,50
INV030925,P1258,W016,22-Aug-2025,1522,120,1088,554,104,47
INV030926,P1057,W006,10-Feb-2025,1514,810,647,1677,294,131
INV030927,P1755,W020,23-Feb-2025,1197,775,1187,785,70,21
INV030928,P1649,W019,21-Feb-2025,938,296,22,1212,141,28
INV030929,P1029,W001,04-Dec-2025,1924,291,283,1932,81,46
INV030930,P1282,W016,10-Mar-2025,1037,830,317,1550,42,22
INV030931,P1086,W009,10-Feb-2025,1464,563,265,1762,79,29
INV030932,P1743,W013,21-Apr-2025,782,269,1051,0,42,24
INV030933,P1119,W014,11-Nov-2025,120,861,528,453,168,50
INV030934,P1308,W008,22-Sep-2025,1834,907,199,2542,173,59
INV030935,P1166,W014,14-Jan-2025,1636,409,421,1624,170,91
INV030936,P1387,W002,12-Sep-2025,602,491,1093,0,226,52
INV030937,P1719,W017,27-Apr-2025,1206,701,368,1539,219,55
INV030938,P1904,W015,27-May-2025,1243,864,310,1797,65,13
INV030939,P1170,W011,04-Jun-2025,1480,162,278,1364,284,114
INV030940,P1112,W018,04-Apr-2025,1301,106,1017,390,268,157
INV030941,P1570,W008,03-Sep-2025,275,801,393,683,65,27
INV030942,P1266,W016,11-Dec-2025,64,430,478,16,76,29
INV030943,P1489,W014,31-Aug-2025,93,797,643,247,284,100
INV030944,P1693,W017,14-Jul-2025,1109,232,1087,254,83,20
INV030945,P1421,W017,29-Jul-2025,316,967,729,554,90,40
INV030946,P1427,W017,02-Apr-2025,1770,680,696,1754,120,46
INV030947,P1063,W008,10-Jun-2025,1067,457,225,1299,76,24
INV030948,P1868,W018,11-Aug-2025,1144,471,641,974,38,11
INV030949,P1205,W015,14-Mar-2025,1971,887,89,2769,35,13
INV030950,P1124,W016,02-Jun-2025,584,400,480,504,125,44
INV030951,P1160,W018,01-Jun-2025,986,693,500,1179,24,8
INV030952,P1018,W020,18-Nov-2025,1672,954,478,2148,276,70
INV030953,P1215,W004,11-Oct-2025,692,867,286,1273,233,108
INV030954,P1800,W018,19-Aug-2025,876,820,127,1569,109,41
INV030955,P1697,W015,22-Apr-2025,1826,960,666,2120,113,44
INV030956,P1157,W003,14-Sep-2025,463,558,1021,0,220,109
INV030957,P1059,W001,14-Jun-2025,1876,374,915,1335,192,105
INV030958,P1285,W017,01-Jul-2025,1319,499,98,1720,295,170
INV030959,P1270,W005,27-Dec-2025,1114,760,469,1405,183,72
INV030960,P1197,W008,18-Oct-2025,377,31,79,329,21,7
INV030961,P1065,W011,07-Dec-2025,730,382,808,304,166,56
INV030962,P1435,W020,19-Aug-2025,1614,748,915,1447,153,61
INV030963,P1945,W017,15-Dec-2025,1464,402,949,917,233,60
INV030964,P1907,W007,25-Mar-2025,780,310,1090,0,31,14
INV030965,P1182,W006,16-Jan-2025,1872,810,701,1981,138,81
INV030966,P1486,W004,18-Dec-2025,106,323,429,0,229,59
INV030967,P1444,W013,13-Nov-2025,1274,187,734,727,42,20
INV030968,P1725,W020,08-Mar-2025,831,330,233,928,158,41
INV030969,P1167,W020,30-Apr-2025,1981,433,940,1474,41,15
INV030970,P1157,W010,12-Dec-2025,387,872,172,1087,58,16
INV030971,P1182,W009,15-Jun-2025,311,491,802,0,161,50
INV030972,P1536,W014,10-May-2025,683,927,472,1138,81,44
INV030973,P1157,W003,02-Sep-2025,1410,113,60,1463,133,72
INV030974,P1221,W017,02-Jul-2025,1027,875,237,1665,105,55
INV030975,P1433,W011,09-Jun-2025,1528,491,292,1727,194,63
INV030976,P1220,W015,23-Nov-2025,799,670,40,1429,185,71
INV030977,P1413,W001,09-Jan-2025,1086,186,593,679,22,7
INV030978,P1308,W004,10-Feb-2025,1470,4,1156,318,151,86
INV030979,P1670,W018,14-Jun-2025,1364,275,163,1476,151,52
INV030980,P1387,W020,02-Dec-2025,592,364,867,89,40,12
INV030981,P1605,W002,28-Sep-2025,1206,583,942,847,206,67
INV030982,P1718,W004,20-May-2025,848,838,1133,553,103,46
INV030983,P1781,W010,04-Sep-2025,547,655,744,458,60,14
INV030984,P1102,W007,12-Mar-2025,1816,659,747,1728,216,125
INV030985,P1972,W006,06-Aug-2025,1532,90,1119,503,68,22
INV030986,P1263,W004,30-May-2025,1857,5,30,1832,110,61
INV030987,P1155,W015,09-May-2025,112,237,349,0,85,24
INV030988,P1971,W018,23-Jan-2025,87,820,655,252,74,20
INV030989,P1060,W018,04-Aug-2025,57,666,723,0,110,61
INV030990,P1361,W014,04-Dec-2025,761,180,941,0,119,64
INV030991,P1257,W015,08-Jan-2025,898,776,642,1032,22,9
INV030992,P1021,W013,19-Nov-2025,107,817,839,85,218,104
INV030993,P1472,W020,31-Aug-2025,348,933,639,642,243,104
INV030994,P1870,W008,10-Oct-2025,1895,765,68,2592,62,14
INV030995,P1402,W006,16-Oct-2025,19,553,572,0,199,67
INV030996,P1007,W011,30-Jan-2025,441,133,574,0,222,78
INV030997,P1585,W018,25-Nov-2025,1392,705,344,1753,51,29
INV030998,P1379,W011,06-Sep-2025,1711,877,545,2043,102,27
INV030999,P1511,W017,22-Nov-2025,1444,353,323,1474,146,58
INV031000,P1713,W004,06-Mar-2025,1014,158,556,616,156,43
INV031001,P1770,W011,14-Jun-2025,1150,401,995,556,212,43
INV031002,P1942,W011,27-Oct-2025,1897,454,1137,1214,280,95
INV031003,P1438,W007,13-Feb-2025,1633,764,150,2247,99,36
INV031004,P1892,W007,24-Feb-2025,859,753,559,1053,74,42
INV031005,P1674,W019,08-Mar-2025,876,391,468,799,251,143
INV031006,P1937,W011,20-Aug-2025,72,19,91,0,50,13
INV031007,P1420,W019,24-Jan-2025,493,457,883,67,154,67
INV031008,P1593,W007,02-Aug-2025,1618,279,883,1014,112,63
INV031009,P1947,W014,03-Jan-2025,109,197,306,0,253,55
INV031010,P1968,W013,10-Nov-2025,283,216,446,53,85,40
INV031011,P1521,W011,09-May-2025,1721,353,512,1562,133,58
INV031012,P1234,W020,21-May-2025,1911,284,436,1759,60,28
INV031013,P1800,W001,04-Dec-2025,1668,495,339,1824,257,110
INV031014,P1322,W008,03-Dec-2025,119,743,427,435,213,55
INV031015,P1922,W013,04-Dec-2025,1146,22,154,1014,228,95
INV031016,P1654,W014,12-Jul-2025,93,180,273,0,268,115
INV031017,P1225,W018,15-Sep-2025,1420,100,65,1455,100,24
INV031018,P1628,W018,03-Oct-2025,1752,103,1018,837,267,60
INV031019,P1378,W018,24-Sep-2025,287,77,364,0,125,56
INV031020,P1821,W018,10-May-2025,1081,974,162,1893,121,53
INV031021,P1578,W017,05-May-2025,963,5,828,140,142,79
INV031022,P1124,W008,18-Jan-2025,1763,805,135,2433,72,35
INV031023,P1662,W011,22-Feb-2025,524,958,154,1328,281,98
INV031024,P1373,W003,11-Feb-2025,1625,30,741,914,247,135
INV031025,P1473,W015,13-Feb-2025,655,495,375,775,21,9
INV031026,P1627,W001,13-Aug-2025,476,432,908,0,263,133
INV031027,P1301,W014,12-Jun-2025,1507,120,452,1175,29,12
INV031028,P1087,W011,15-Aug-2025,73,432,505,0,26,14
INV031029,P1804,W005,16-Jul-2025,1644,131,479,1296,259,154
INV031030,P1505,W017,26-Mar-2025,40,193,233,0,260,55
INV031031,P1213,W005,23-Sep-2025,1120,461,1170,411,47,11
INV031032,P1878,W010,12-Jul-2025,1233,730,120,1843,185,40
INV031033,P1021,W008,11-Sep-2025,1589,944,718,1815,254,136
INV031034,P1025,W010,03-Jun-2025,901,860,747,1014,184,62
INV031035,P1287,W007,09-Jun-2025,1666,42,241,1467,58,25
INV031036,P1836,W015,25-Oct-2025,1309,514,1062,761,64,36
INV031037,P1179,W017,22-Nov-2025,1694,974,985,1683,165,92
INV031038,P1719,W018,10-Aug-2025,638,392,386,644,85,22
INV031039,P1549,W005,02-Sep-2025,23,521,22,522,26,11
INV031040,P1430,W004,22-Jun-2025,224,797,281,740,279,84
INV031041,P1985,W007,25-Nov-2025,1732,857,835,1754,68,26
INV031042,P1218,W008,16-Apr-2025,1380,798,323,1855,91,49
INV031043,P1917,W001,27-Apr-2025,164,660,366,458,169,55
INV031044,P1783,W011,19-Sep-2025,1530,46,613,963,190,80
INV031045,P1432,W008,21-May-2025,339,63,402,0,202,61
INV031046,P1356,W005,19-Dec-2025,555,140,695,0,229,85
INV031047,P1712,W002,30-Dec-2025,1478,962,206,2234,227,114
INV031048,P1629,W005,09-Jun-2025,1643,774,1115,1302,296,152
INV031049,P1667,W010,06-Aug-2025,246,542,430,358,273,159
INV031050,P1129,W001,13-Apr-2025,387,5,392,0,72,22
INV031051,P1652,W003,28-May-2025,1863,416,723,1556,187,57
INV031052,P1762,W015,23-Sep-2025,156,35,191,0,133,79
INV031053,P1987,W003,31-Aug-2025,736,88,602,222,297,120
INV031054,P1918,W005,24-Sep-2025,1288,376,414,1250,63,15
INV031055,P1249,W005,20-Mar-2025,1805,780,116,2469,42,11
INV031056,P1921,W014,20-Jan-2025,1693,20,911,802,89,23
INV031057,P1946,W005,21-Jul-2025,429,598,37,990,269,88
INV031058,P1981,W005,16-Sep-2025,665,423,784,304,98,32
INV031059,P1084,W007,01-Feb-2025,36,383,354,65,214,126
INV031060,P1063,W003,04-Oct-2025,1388,875,1077,1186,282,87
INV031061,P1649,W018,05-Nov-2025,165,333,498,0,205,93
INV031062,P1812,W002,06-Jul-2025,370,223,94,499,207,46
INV031063,P1349,W020,17-May-2025,498,441,860,79,183,102
INV031064,P1243,W003,20-Nov-2025,531,771,952,350,67,24
INV031065,P1096,W005,08-Apr-2025,454,17,471,0,267,57
INV031066,P1108,W014,09-Jul-2025,1034,524,1197,361,263,145
INV031067,P1748,W020,13-Oct-2025,1688,41,24,1705,270,96
INV031068,P1795,W011,11-Aug-2025,186,14,200,0,39,20
INV031069,P1102,W012,04-Mar-2025,881,227,169,939,221,73
INV031070,P1896,W009,25-Oct-2025,791,71,701,161,190,41
INV031071,P1529,W004,29-Mar-2025,1768,412,1147,1033,123,64
INV031072,P1068,W013,19-Jun-2025,473,210,288,395,270,160
INV031073,P1850,W020,21-Jun-2025,229,410,350,289,134,66
INV031074,P1208,W012,19-Aug-2025,1635,398,1017,1016,167,63
INV031075,P1164,W013,11-Jan-2025,253,678,931,0,179,89
INV031076,P1475,W014,02-Jul-2025,305,390,695,0,160,58
INV031077,P1094,W006,02-Mar-2025,854,296,426,724,78,44
INV031078,P1867,W008,09-Jun-2025,311,91,402,0,167,36
INV031079,P1660,W010,10-Sep-2025,1193,827,480,1540,187,66
INV031080,P1463,W017,23-Aug-2025,837,990,1175,652,57,21
INV031081,P1449,W013,09-Jun-2025,611,475,606,480,213,48
INV031082,P1048,W017,14-Dec-2025,728,415,334,809,202,41
INV031083,P1972,W015,15-Jun-2025,1797,602,1099,1300,126,28
INV031084,P1732,W017,12-Feb-2025,690,312,283,719,199,57
INV031085,P1612,W015,03-Jun-2025,1708,346,701,1353,98,40
INV031086,P1954,W017,29-Jan-2025,602,457,223,836,288,149
INV031087,P1569,W020,24-Jun-2025,861,201,893,169,291,164
INV031088,P1160,W010,26-Apr-2025,348,990,1055,283,72,42
INV031089,P1493,W006,26-Oct-2025,1291,836,247,1880,38,8
INV031090,P1825,W017,27-Jan-2025,1430,366,987,809,191,85
INV031091,P1215,W011,11-Jul-2025,1919,553,831,1641,172,70
INV031092,P1957,W014,21-May-2025,1297,776,406,1667,173,94
INV031093,P1417,W008,07-Nov-2025,1093,388,1142,339,111,23
INV031094,P1418,W002,08-May-2025,331,117,448,0,271,107
INV031095,P1474,W013,03-Jul-2025,1384,315,72,1627,100,50
INV031096,P1834,W007,05-Mar-2025,1579,445,462,1562,192,103
INV031097,P1575,W010,29-Mar-2025,1850,111,173,1788,191,82
INV031098,P1635,W015,27-Jun-2025,486,922,505,903,211,112
INV031099,P1748,W014,08-May-2025,592,937,326,1203,108,36
INV031100,P1980,W020,08-Jan-2025,939,116,139,916,294,77
INV031101,P1961,W020,02-Feb-2025,1478,150,380,1248,120,71
INV031102,P1673,W003,16-Oct-2025,1819,901,398,2322,147,85
INV031103,P1452,W005,18-Jun-2025,97,271,368,0,64,26
INV031104,P1291,W005,31-May-2025,1416,778,343,1851,165,86
INV031105,P1165,W001,11-Oct-2025,147,549,696,0,213,76
INV031106,P1708,W017,26-Oct-2025,1126,503,1143,486,169,58
INV031107,P1241,W020,31-Dec-2025,1780,723,947,1556,289,172
INV031108,P1334,W010,08-Aug-2025,433,458,773,118,153,46
INV031109,P1472,W007,19-Aug-2025,541,619,154,1006,140,72
INV031110,P1354,W004,14-May-2025,755,778,845,688,60,18
INV031111,P1464,W020,19-Aug-2025,1987,236,528,1695,269,131
INV031112,P1004,W018,31-Jul-2025,1034,681,308,1407,64,37
INV031113,P1133,W001,21-Feb-2025,444,692,783,353,281,85
INV031114,P1081,W016,20-Sep-2025,67,87,154,0,86,23
INV031115,P1788,W017,31-Oct-2025,1373,274,394,1253,286,111
INV031116,P1186,W010,09-Aug-2025,601,795,1099,297,59,34
INV031117,P1058,W014,16-Oct-2025,1760,522,831,1451,250,121
INV031118,P1669,W015,07-Dec-2025,1105,900,275,1730,191,69
