Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales_Amount,Discount,Profit
SO45396,C12329,P1026,23-Mar-2025,6,351180,37141,39623
SO45397,C12083,P1804,11-May-2025,12,754200,74370,78954
SO45398,C31718,P1502,11-Jan-2025,18,1318860,5511,264273
SO45399,C25129,P1054,29-Aug-2025,5,104800,8347,16193
SO45400,C32258,P1177,13-Jul-2025,13,725140,44222,99194
SO45401,C25230,P1101,13-Jan-2025,4,61520,8977,2787
SO45402,C34509,P1474,15-Aug-2025,12,830640,115587,28077
SO45403,C10144,P1109,03-Dec-2025,14,617540,15540,91532
SO45404,C29230,P1402,17-Aug-2025,12,764040,50922,164694
SO45405,C11044,P1981,07-Sep-2025,14,318640,30854,40308
SO45406,C16781,P1408,24-Jan-2025,13,716690,45901,164036
SO45407,C12687,P1751,21-Jan-2025,9,490860,21772,77057
SO45408,C12485,P1959,18-Oct-2025,12,246840,22075,12593
SO45409,C28530,P1868,17-Feb-2025,13,257140,633,62664
SO45410,C34806,P1846,03-Dec-2025,5,283800,32639,53376
SO45411,C14604,P1235,14-May-2025,1,54920,3720,5443
SO45412,C30159,P1311,25-Dec-2025,8,306240,37051,37221
SO45413,C10933,P1572,19-Jan-2025,12,618480,10824,147564
SO45414,C19285,P1550,24-Feb-2025,10,577000,8598,145792
SO45415,C12735,P1451,16-Jul-2025,8,483520,34530,70526
SO45416,C11246,P1978,15-Dec-2025,10,153400,13707,14113
SO45417,C26485,P1764,17-Jan-2025,11,797720,8176,217731
SO45418,C14184,P1998,29-Apr-2025,6,183420,20487,21621
SO45419,C17124,P1440,22-Sep-2025,13,304200,34575,11328
SO45420,C11038,P1307,07-Dec-2025,2,130780,10653,23241
SO45421,C31721,P1775,15-May-2025,6,410160,21539,50623
SO45422,C33632,P1590,21-Nov-2025,6,211140,27227,8449
SO45423,C22627,P1284,15-Mar-2025,12,152280,21665,5551
SO45424,C28262,P1529,05-Jan-2025,18,1174320,122434,144416
SO45425,C11903,P1275,08-Jan-2025,19,890530,77889,170916
SO45426,C23599,P1153,11-Mar-2025,19,932330,13589,168526
SO45427,C22229,P1229,17-Feb-2025,16,7200,727,1193
SO45428,C25589,P1297,18-Sep-2025,7,83930,11419,10092
SO45429,C16452,P1153,24-Aug-2025,15,736050,62805,80970
SO45430,C27002,P1384,08-Feb-2025,15,32100,2532,4668
SO45431,C32949,P1350,19-Jan-2025,15,753900,90697,52763
SO45432,C19303,P1708,29-Jul-2025,2,46200,5912,748
SO45433,C25962,P1376,24-Jul-2025,13,858520,42096,142361
SO45434,C33488,P1083,21-Jul-2025,15,270450,26142,31428
SO45435,C38039,P1558,07-Jan-2025,17,475150,980,143299
SO45436,C12520,P1085,28-Nov-2025,11,632940,51036,137559
SO45437,C21979,P1880,03-Mar-2025,1,41440,2440,3206
SO45438,C11141,P1632,20-May-2025,11,57200,3565,10900
SO45439,C27267,P1516,17-Dec-2025,14,341600,26117,55657
SO45440,C22422,P1093,29-Jan-2025,16,236000,33728,32736
SO45441,C27398,P1520,27-Oct-2025,15,53850,5121,9339
SO45442,C16773,P1379,03-Jul-2025,19,758860,106564,-4192
SO45443,C29661,P1897,27-Feb-2025,14,266700,7629,37605
SO45444,C39549,P1027,17-Aug-2025,12,382560,10839,48237
SO45445,C37134,P1647,08-Apr-2025,10,99100,13390,220
SO45446,C36418,P1169,10-Jun-2025,19,1180850,114191,132505
SO45447,C10951,P1258,17-Jun-2025,18,918000,120411,53307
SO45448,C13162,P1542,01-May-2025,2,158480,6865,36451
SO45449,C28015,P1894,11-Jan-2025,8,438880,31308,81492
SO45450,C25645,P1929,09-Aug-2025,8,428480,61380,16172
SO45451,C38105,P1539,16-Nov-2025,19,469110,37023,60922
SO45452,C25607,P1865,21-Apr-2025,17,1262760,20754,322561
SO45453,C33773,P1570,06-Nov-2025,5,69150,8485,3245
SO45454,C27487,P1738,02-Aug-2025,6,68940,8025,12039
SO45455,C34830,P1227,28-Oct-2025,14,719880,14215,205277
SO45456,C30866,P1521,23-Jan-2025,17,6460,558,530
SO45457,C25721,P1842,30-Oct-2025,18,1103940,149162,25024
SO45458,C31734,P1804,04-Oct-2025,2,125700,13964,11590
SO45459,C10087,P1741,11-Jul-2025,16,4320,413,819
SO45460,C30188,P1543,08-Aug-2025,17,380290,33067,27742
SO45461,C14481,P1917,20-Feb-2025,13,32240,1311,6281
SO45462,C25808,P1917,16-Jun-2025,17,42160,1297,8631
SO45463,C13962,P1320,13-Mar-2025,5,131550,15421,22329
SO45464,C13770,P1117,05-Jul-2025,19,1211820,140237,109537
SO45465,C32185,P1755,20-Jul-2025,17,943330,79206,192131
SO45466,C13836,P1319,23-May-2025,16,606880,63089,96191
SO45467,C38178,P1852,13-Apr-2025,15,557400,32441,48814
SO45468,C29967,P1179,22-Mar-2025,7,414260,1623,76777
SO45469,C12762,P1958,05-Dec-2025,8,592960,34820,110700
SO45470,C33532,P1612,13-Jun-2025,8,32320,902,8306
SO45471,C20361,P1609,30-Aug-2025,6,43920,3749,9331
SO45472,C12321,P1266,20-Aug-2025,14,115360,6008,26136
SO45473,C36545,P1102,03-May-2025,8,506000,11591,68817
SO45474,C22261,P1210,02-Mar-2025,6,316320,41783,43693
SO45475,C33778,P1935,21-Jun-2025,1,30940,3075,4478
SO45476,C20184,P1274,27-Nov-2025,8,564720,83194,76798
SO45477,C26472,P1796,22-Dec-2025,4,33840,4638,2586
SO45478,C34451,P1246,08-Jul-2025,12,326160,25870,61394
SO45479,C31812,P1398,03-Aug-2025,8,94480,6941,13139
SO45480,C13348,P1563,10-Feb-2025,3,102450,5859,11100
SO45481,C34755,P1507,30-Apr-2025,5,369500,22252,62718
SO45482,C34709,P1518,13-Jul-2025,7,305480,31647,36253
SO45483,C31750,P1374,11-Oct-2025,16,828000,8833,121023
SO45484,C14528,P1546,24-Jun-2025,14,662200,97782,25180
SO45485,C38649,P1442,23-Feb-2025,12,238560,4855,35813
SO45486,C32537,P1509,14-Aug-2025,9,436860,34359,37983
SO45487,C31958,P1838,30-Mar-2025,18,72540,5271,4539
SO45488,C23380,P1247,24-Jul-2025,7,406980,4224,70529
SO45489,C17471,P1900,12-Sep-2025,1,68220,1135,17778
SO45490,C29454,P1369,19-Sep-2025,15,32550,2680,5540
SO45491,C18650,P1547,25-Apr-2025,6,303840,41346,13962
SO45492,C18324,P1901,22-Nov-2025,13,41080,2326,9153
SO45493,C10364,P1475,25-Jul-2025,7,119350,13446,4138
SO45494,C18710,P1893,14-Feb-2025,11,18480,1195,3095
SO45495,C20788,P1744,20-Mar-2025,8,23200,2930,2462
SO45496,C37027,P1239,14-Sep-2025,6,498720,56818,82766
SO45497,C24232,P1578,21-Mar-2025,9,64890,7705,8090
SO45498,C21038,P1005,01-Apr-2025,4,153320,21185,19863
SO45499,C20575,P1362,03-Mar-2025,7,455910,44834,17508
SO45500,C25358,P1955,13-Jul-2025,2,67440,8427,7467
SO45501,C12186,P1298,18-Oct-2025,2,142540,6331,33183
SO45502,C37493,P1759,07-Mar-2025,15,385050,48701,68419
SO45503,C11431,P1860,05-Jul-2025,2,135340,16986,19744
SO45504,C34015,P1749,28-Apr-2025,5,132100,2554,20251
SO45505,C33524,P1579,26-Apr-2025,11,105270,2496,14785
SO45506,C15858,P1615,15-Aug-2025,19,325090,30390,59233
SO45507,C23344,P1936,02-Nov-2025,16,382560,21657,71143
SO45508,C31594,P1507,18-May-2025,19,1404100,5111,317775
SO45509,C31921,P1205,29-May-2025,5,19250,2656,99
SO45510,C34982,P1545,12-Nov-2025,19,256690,22068,36300
SO45511,C26144,P1530,27-Feb-2025,13,376090,45972,65516
SO45512,C38896,P1338,30-May-2025,15,81000,10154,1186
SO45513,C19606,P1376,27-Mar-2025,11,726440,95294,60785
SO45514,C31017,P1970,23-Aug-2025,5,256400,30844,15491
SO45515,C28861,P1244,09-Apr-2025,2,52060,5382,6726
SO45516,C33928,P1456,13-Oct-2025,8,124640,2746,28054
SO45517,C32014,P1975,27-Apr-2025,12,286320,42408,23484
SO45518,C12402,P1807,17-Dec-2025,19,747460,11005,168431
SO45519,C12165,P1787,25-Mar-2025,10,554700,38507,126333
SO45520,C14057,P1330,18-Nov-2025,19,916370,33699,197379
SO45521,C15937,P1470,11-Apr-2025,11,129910,17014,4040
SO45522,C17001,P1286,25-Apr-2025,4,341440,36102,66294
SO45523,C20871,P1559,17-Dec-2025,4,290480,23787,37693
SO45524,C10675,P1922,20-Mar-2025,12,391560,5592,60816
SO45525,C33577,P1504,09-Aug-2025,19,771020,42810,97353
SO45526,C30851,P1313,09-Aug-2025,10,37200,4746,4244
SO45527,C22497,P1445,06-Aug-2025,15,37350,1524,4776
SO45528,C31489,P1622,22-Feb-2025,3,233460,2554,62888
SO45529,C22525,P1513,18-Jun-2025,19,144210,20108,23117
SO45530,C20658,P1215,17-Jun-2025,15,899100,107869,151601
SO45531,C16568,P1930,15-Feb-2025,2,104520,6035,8303
SO45532,C29724,P1096,23-Jan-2025,3,167700,23236,28757
SO45533,C34493,P1133,24-Jan-2025,16,1166720,1395,287901
SO45534,C39108,P1729,10-May-2025,18,179460,13936,29192
SO45535,C39983,P1101,01-May-2025,9,138420,14319,12150
SO45536,C14822,P1834,23-May-2025,9,432900,4623,93297
SO45537,C17788,P1462,23-Sep-2025,4,125480,17192,2732
SO45538,C35367,P1699,21-Sep-2025,6,142860,9100,14972
SO45539,C29232,P1928,21-Jan-2025,4,82560,10138,3114
SO45540,C35947,P1832,26-Dec-2025,2,39980,5641,6413
SO45541,C23241,P1955,10-Dec-2025,11,370920,23083,64334
SO45542,C31595,P1392,01-Dec-2025,7,220150,28556,28403
SO45543,C11376,P1358,27-Dec-2025,17,6800,715,798
SO45544,C14053,P1793,06-Dec-2025,11,658790,30643,66300
SO45545,C14259,P1536,01-Apr-2025,15,871350,41610,142500
SO45546,C11590,P1845,21-Dec-2025,16,360320,41343,55793
SO45547,C20769,P1131,14-Apr-2025,7,35630,3308,2166
SO45548,C27825,P1580,10-Jul-2025,3,100350,9803,12457
SO45549,C16852,P1051,02-Nov-2025,9,316080,4868,86905
SO45550,C37184,P1588,07-Nov-2025,13,512330,11281,117302
SO45551,C27563,P1420,19-Apr-2025,9,66420,7142,7384
SO45552,C29592,P1532,13-Jul-2025,1,17240,1676,1841
SO45553,C20701,P1711,28-Oct-2025,10,244900,34751,30059
SO45554,C24982,P1750,20-Sep-2025,16,677440,27144,162952
SO45555,C12982,P1301,01-May-2025,10,233600,19033,12217
SO45556,C19329,P1912,01-Jun-2025,16,875680,28760,95768
SO45557,C23787,P1790,30-Dec-2025,3,177510,17740,26453
SO45558,C14020,P1933,08-Feb-2025,11,65780,7265,11490
SO45559,C11560,P1840,19-Jun-2025,5,355500,17026,83354
SO45560,C23846,P1367,16-Mar-2025,1,65390,8759,7061
SO45561,C21087,P1193,24-Oct-2025,5,93850,7597,6568
SO45562,C35496,P1957,31-Aug-2025,5,62250,3635,6500
SO45563,C26241,P1173,17-Feb-2025,12,829560,25902,134094
SO45564,C21763,P1411,16-Oct-2025,3,199020,13073,33250
SO45565,C27994,P1414,28-Jun-2025,4,1360,112,184
SO45566,C37421,P1788,14-Jun-2025,3,6360,161,952
SO45567,C17487,P1742,19-Aug-2025,19,1423290,189656,215861
SO45568,C39522,P1358,18-Jan-2025,6,2400,207,327
SO45569,C17785,P1263,02-Jul-2025,7,115920,12418,4956
SO45570,C34306,P1247,22-Oct-2025,19,1104660,143565,59336
SO45571,C38458,P1888,07-Aug-2025,13,340470,66,55795
SO45572,C13731,P1957,16-Oct-2025,6,74700,4131,8031
SO45573,C35492,P1602,27-Mar-2025,7,533470,43714,93885
SO45574,C17822,P1481,29-Mar-2025,18,835740,119977,5285
SO45575,C37731,P1568,30-Jul-2025,1,7740,862,1179
SO45576,C32475,P1090,16-Apr-2025,2,111360,9323,12071
SO45577,C27072,P1581,13-Jun-2025,14,490980,3210,98416
SO45578,C34290,P1310,16-Apr-2025,12,186840,27140,25192
SO45579,C38777,P1936,12-Apr-2025,19,454290,54333,55867
SO45580,C33697,P1314,11-Feb-2025,6,29880,146,4174
SO45581,C31212,P1085,07-Jun-2025,1,57540,5489,11656
SO45582,C23187,P1567,08-Oct-2025,8,61200,6749,4891
SO45583,C37933,P1094,19-Jul-2025,14,455840,51771,16479
SO45584,C30933,P1814,08-Jul-2025,14,605360,66187,105481
SO45585,C22254,P1383,04-Sep-2025,14,696500,40638,145142
SO45586,C28127,P1814,22-Feb-2025,11,475640,53557,81325
SO45587,C19443,P1995,09-Oct-2025,4,221120,25658,15882
SO45588,C22415,P1828,19-Mar-2025,13,59020,2823,13167
SO45589,C32417,P1515,15-Jan-2025,15,961950,12498,220467
SO45590,C20803,P1097,12-Jan-2025,9,518760,59396,91651
SO45591,C34361,P1892,21-Dec-2025,15,418200,37247,77458
SO45592,C35697,P1147,01-May-2025,12,487560,11806,87278
SO45593,C14664,P1466,20-Mar-2025,6,219780,900,32148
SO45594,C11911,P1271,20-Jun-2025,4,174040,23721,28779
SO45595,C22836,P1768,07-Nov-2025,6,279780,406,78782
SO45596,C39329,P1878,21-Mar-2025,9,5130,108,756
SO45597,C34187,P1038,01-Feb-2025,2,52060,6924,5930
SO45598,C31049,P1671,01-Feb-2025,5,81150,11717,13028
SO45599,C18277,P1021,14-Aug-2025,18,365040,11325,74319
SO45600,C25120,P1960,24-May-2025,19,899460,84354,171405
SO45601,C30648,P1675,21-Oct-2025,6,281100,11600,66784
SO45602,C39514,P1527,13-Feb-2025,10,12300,1178,1982
SO45603,C16775,P1418,28-Jul-2025,12,104280,13817,11107
SO45604,C11229,P1208,28-Feb-2025,16,987040,34978,221470
SO45605,C26874,P1733,29-Dec-2025,6,289320,34460,43636
SO45606,C13690,P1624,29-Jun-2025,15,1067250,96777,127218
SO45607,C16964,P1696,29-Mar-2025,9,415980,48149,49249
SO45608,C39455,P1361,19-Apr-2025,5,242150,28954,25616
SO45609,C19812,P1364,24-May-2025,13,252070,276,50606
SO45610,C17847,P1635,23-Nov-2025,3,203580,23733,23580
SO45611,C15010,P1746,30-May-2025,4,252280,27949,19063
SO45612,C19285,P1827,11-Sep-2025,14,528500,65783,10139
SO45613,C13049,P1082,27-Jul-2025,6,189960,14388,38688
SO45614,C18060,P1873,10-Apr-2025,13,1006850,112753,121741
SO45615,C31946,P1647,28-Apr-2025,5,49550,6227,578
SO45616,C16728,P1749,30-Sep-2025,17,449140,61936,15601
SO45617,C36545,P1092,14-Oct-2025,7,511420,35190,66555
SO45618,C13822,P1395,27-May-2025,18,892800,63969,203295
SO45619,C38505,P1229,08-Jul-2025,1,450,9,111
SO45620,C36668,P1026,27-Mar-2025,8,468240,12658,89694
SO45621,C30837,P1613,17-Oct-2025,15,1146450,33084,283326
SO45622,C11399,P1803,04-Nov-2025,13,596700,12416,172509
SO45623,C24179,P1680,24-Sep-2025,16,710240,57721,152199
SO45624,C39129,P1041,28-Jan-2025,12,406920,49370,70294
SO45625,C24536,P1333,07-Nov-2025,18,319680,17578,51182
SO45626,C32262,P1126,04-Jul-2025,14,271460,16112,49464
SO45627,C20097,P1747,13-Sep-2025,4,4360,106,1166
SO45628,C25685,P1874,20-Aug-2025,6,142260,20214,3486
SO45629,C31509,P1839,23-Oct-2025,10,51200,5900,6000
SO45630,C23092,P1331,11-Oct-2025,13,66040,4816,10108
SO45631,C28017,P1886,22-Dec-2025,19,66880,7412,12481
SO45632,C38033,P1857,05-Aug-2025,13,775190,85448,149800
SO45633,C24245,P1262,24-Jun-2025,10,320000,33415,30225
SO45634,C13642,P1329,21-Jun-2025,4,26920,1711,6385
SO45635,C18826,P1504,11-May-2025,7,284060,2787,48852
SO45636,C37586,P1288,18-Aug-2025,11,50490,7190,774
SO45637,C28061,P1827,18-Mar-2025,2,75500,3064,7782
SO45638,C28622,P1521,03-Nov-2025,15,5700,456,504
SO45639,C11995,P1804,20-Jun-2025,1,62850,7571,5206
SO45640,C11207,P1569,12-Oct-2025,11,151030,13066,31825
SO45641,C10628,P1319,16-Aug-2025,18,682740,53287,125903
SO45642,C23766,P1433,11-Sep-2025,5,99550,13847,9313
SO45643,C15998,P1164,17-Mar-2025,14,130340,12583,21465
SO45644,C31217,P1045,05-May-2025,18,799920,104755,54743
SO45645,C34699,P1538,26-Jul-2025,13,1042080,95262,204596
SO45646,C35754,P1165,06-May-2025,6,110160,3997,16049
SO45647,C26093,P1270,25-Dec-2025,14,811720,69738,135838
SO45648,C33352,P1360,27-Nov-2025,13,465010,51133,17923
SO45649,C32295,P1218,12-Dec-2025,11,171930,19554,28714
SO45650,C37258,P1078,04-Oct-2025,14,190680,23856,11438
SO45651,C26231,P1829,07-Dec-2025,4,159360,9351,36357
SO45652,C24400,P1705,11-Jun-2025,7,516250,45152,95338
SO45653,C24779,P1351,24-Oct-2025,18,471240,65575,36665
SO45654,C29632,P1498,02-Dec-2025,11,746460,99545,66434
SO45655,C35405,P1757,27-Aug-2025,19,695780,93630,1826
SO45656,C28153,P1530,03-Feb-2025,8,231440,29929,38679
SO45657,C20326,P1711,30-Mar-2025,13,318370,17752,66501
SO45658,C37549,P1860,09-Jan-2025,3,203010,29335,25760
SO45659,C27817,P1829,11-May-2025,3,119520,11374,22907
SO45660,C27623,P1859,23-Oct-2025,12,399720,55515,35745
SO45661,C22706,P1563,21-Apr-2025,15,512250,73976,10819
SO45662,C22657,P1103,12-Nov-2025,8,304800,26100,44324
SO45663,C19607,P1567,28-May-2025,19,145350,7231,20414
SO45664,C18982,P1342,02-Apr-2025,17,1351330,194961,150037
SO45665,C14207,P1293,20-May-2025,19,45790,5961,309
SO45666,C15608,P1916,23-Jul-2025,18,1347480,94800,278106
SO45667,C25162,P1708,26-Jun-2025,4,92400,10332,2988
SO45668,C13187,P1661,09-May-2025,6,32100,2833,4697
SO45669,C11572,P1281,16-Aug-2025,5,5950,804,71
SO45670,C20826,P1562,14-Aug-2025,7,380100,30544,70291
SO45671,C25770,P1683,12-Dec-2025,2,121080,1929,30115
SO45672,C20142,P1744,01-Dec-2025,14,40600,699,8737
SO45673,C36038,P1239,12-Jun-2025,6,498720,66079,73505
SO45674,C17888,P1141,24-Feb-2025,19,445930,23542,60704
SO45675,C26122,P1670,30-Jan-2025,13,368810,29119,53275
SO45676,C31045,P1606,27-Oct-2025,13,235820,17354,18357
SO45677,C14369,P1292,22-Aug-2025,17,814130,79859,81692
SO45678,C18392,P1592,19-Nov-2025,15,1199700,144792,185223
SO45679,C16295,P1093,30-Jun-2025,17,250750,13642,56976
SO45680,C15866,P1382,25-Mar-2025,11,184030,4908,49960
SO45681,C34886,P1680,03-Jun-2025,2,88780,9609,16631
SO45682,C17425,P1616,06-Apr-2025,17,32980,4773,1381
SO45683,C16072,P1518,15-Mar-2025,19,829160,45649,138651
SO45684,C25138,P1884,12-Jan-2025,10,146100,12817,20163
SO45685,C32382,P1219,11-Feb-2025,4,8360,991,1521
SO45686,C30087,P1790,16-Jan-2025,15,887550,127433,93532
SO45687,C19764,P1220,15-Feb-2025,15,1090950,119119,127856
SO45688,C36956,P1848,23-Feb-2025,12,410160,40706,79222
SO45689,C35259,P1492,23-Jul-2025,5,213200,14834,31391
SO45690,C10763,P1078,04-Oct-2025,18,245160,29158,16220
SO45691,C31298,P1347,11-Jan-2025,18,827640,108877,114449
SO45692,C27993,P1172,18-May-2025,12,304200,10975,65105
SO45693,C24484,P1154,22-Apr-2025,13,319280,24518,31096
SO45694,C28358,P1854,07-Apr-2025,1,6090,398,465
SO45695,C16386,P1699,19-Jun-2025,3,71430,830,11206
SO45696,C39366,P1551,01-Jan-2025,10,478200,58714,86236
SO45697,C32226,P1392,30-Oct-2025,9,283050,37320,35913
SO45698,C28834,P1524,04-Jan-2025,3,178080,6868,45866
SO45699,C24592,P1997,24-Sep-2025,9,237870,12204,41769
SO45700,C35327,P1294,03-Sep-2025,15,791550,41073,88707
SO45701,C31991,P1028,13-Oct-2025,16,801920,112352,19072
SO45702,C19823,P1028,08-Oct-2025,5,250600,3237,37833
SO45703,C13644,P1636,31-Jul-2025,18,127980,7033,10211
SO45704,C36118,P1827,26-Sep-2025,9,339750,15526,33281
SO45705,C15347,P1378,05-Nov-2025,15,186150,19752,36798
SO45706,C16812,P1545,12-Sep-2025,13,175630,14140,25796
SO45707,C25284,P1633,05-Jan-2025,10,148100,17962,14268
SO45708,C27098,P1284,02-Jul-2025,14,177660,8559,23193
SO45709,C29035,P1860,23-Dec-2025,5,338350,15907,75918
SO45710,C13928,P1942,17-Aug-2025,9,295470,26399,31651
SO45711,C33605,P1530,19-Feb-2025,13,376090,3189,108299
SO45712,C37518,P1868,16-May-2025,15,296700,3347,69688
SO45713,C29329,P1935,10-Sep-2025,8,247520,14073,46351
SO45714,C10909,P1870,02-Jun-2025,12,70680,8964,6480
SO45715,C32404,P1854,30-Dec-2025,14,85260,3139,8943
SO45716,C30860,P1601,10-Jun-2025,10,101300,27,19473
SO45717,C25357,P1954,11-Dec-2025,12,802560,59169,148059
SO45718,C27701,P1733,03-Jul-2025,19,916180,128583,118721
SO45719,C28689,P1044,29-Nov-2025,6,325500,45428,12760
SO45720,C35249,P1922,16-Jun-2025,14,456820,47092,30384
SO45721,C17542,P1331,25-Jun-2025,2,10160,643,1653
SO45722,C13163,P1519,18-Mar-2025,13,179400,21775,5070
SO45723,C36527,P1442,09-Aug-2025,18,357840,53657,7345
SO45724,C20509,P1411,11-Dec-2025,10,663400,74849,79561
SO45725,C16077,P1641,03-May-2025,8,199120,8189,33819
SO45726,C20064,P1802,13-Aug-2025,17,96900,8223,17685
SO45727,C28248,P1629,13-Apr-2025,16,582880,22201,141255
SO45728,C38667,P1815,02-Oct-2025,14,357280,46876,24
SO45729,C39052,P1690,12-Oct-2025,9,352800,12672,68292
SO45730,C13018,P1555,28-Aug-2025,15,524700,47326,102194
SO45731,C34737,P1040,17-May-2025,9,157680,23566,7052
SO45732,C14962,P1428,07-Jul-2025,11,545160,73563,81834
SO45733,C25275,P1820,26-Jun-2025,6,46380,4675,5147
SO45734,C16921,P1215,02-Mar-2025,8,479520,69911,68473
SO45735,C30734,P1860,29-Sep-2025,8,541360,10419,136501
SO45736,C28032,P1855,02-Jul-2025,15,1113300,128306,199744
SO45737,C12217,P1957,26-Dec-2025,19,236550,5933,32580
SO45738,C31428,P1523,31-Jan-2025,16,190240,8642,28750
SO45739,C24024,P1224,29-Apr-2025,14,274960,26312,33776
SO45740,C14156,P1263,19-May-2025,3,49680,7104,342
SO45741,C15243,P1943,11-Jun-2025,1,42710,1697,10792
SO45742,C18504,P1593,13-Aug-2025,19,591850,72647,96700
SO45743,C31899,P1056,19-Aug-2025,7,501830,8626,132095
SO45744,C25683,P1581,11-Oct-2025,7,245490,14348,36465
SO45745,C26349,P1331,05-Feb-2025,15,76200,4506,12714
SO45746,C25337,P1167,22-Mar-2025,14,308980,23909,30481
SO45747,C12692,P1583,16-Aug-2025,15,764400,107893,98072
SO45748,C25667,P1087,12-Dec-2025,9,304830,8773,55523
SO45749,C38415,P1759,29-Dec-2025,2,51340,4427,11189
SO45750,C24562,P1688,10-Mar-2025,4,29760,90,4650
SO45751,C11622,P1262,15-Feb-2025,10,320000,41985,21655
SO45752,C24513,P1757,11-Aug-2025,4,146480,17624,2472
SO45753,C10271,P1459,18-Nov-2025,17,417860,18008,46286
SO45754,C10578,P1743,16-Jan-2025,4,163920,13481,23651
SO45755,C20545,P1196,15-Jun-2025,12,359280,19441,58475
SO45756,C39791,P1982,09-Apr-2025,14,662900,79569,88907
SO45757,C39144,P1927,19-Jul-2025,18,504000,20717,65341
SO45758,C14300,P1434,20-Nov-2025,19,470250,3496,61674
SO45759,C16722,P1990,08-Sep-2025,14,142940,5391,28475
SO45760,C31036,P1479,30-Dec-2025,15,838200,42074,150331
SO45761,C26179,P1511,17-Dec-2025,17,346630,40577,23989
SO45762,C23452,P1820,02-Mar-2025,8,61840,2079,11017
SO45763,C15784,P1312,10-Sep-2025,1,23750,1739,2073
SO45764,C15625,P1408,12-May-2025,19,1047470,101967,204864
SO45765,C36382,P1206,23-Dec-2025,5,344200,24471,31909
SO45766,C16043,P1708,30-Jan-2025,8,184800,2616,24024
SO45767,C38293,P1189,09-Mar-2025,14,145600,18986,17484
SO45768,C32542,P1201,12-Oct-2025,1,79670,10659,12704
SO45769,C18314,P1076,20-Apr-2025,18,7920,196,1460
SO45770,C16484,P1213,19-Nov-2025,16,806080,25545,223735
SO45771,C14897,P1890,14-Aug-2025,4,279440,33818,34646
SO45772,C23257,P1773,21-Nov-2025,15,1209450,121167,219453
SO45773,C36387,P1627,27-Jun-2025,11,677490,10186,148434
SO45774,C10847,P1437,14-Jun-2025,17,1045330,11569,199350
SO45775,C31964,P1225,29-Jan-2025,6,189060,16555,37049
SO45776,C13857,P1432,26-Feb-2025,2,119020,3869,25379
SO45777,C36020,P1370,01-Sep-2025,11,49830,3442,7800
SO45778,C33801,P1356,01-Jan-2025,15,399600,1286,69634
SO45779,C26635,P1560,05-Sep-2025,7,61880,1038,16322
SO45780,C10479,P1763,25-Apr-2025,10,103300,9116,10534
SO45781,C17476,P1963,14-Mar-2025,7,178570,7113,28405
SO45782,C35978,P1575,18-Jun-2025,16,152800,16445,4435
SO45783,C23338,P1206,08-Apr-2025,6,413040,34067,33589
SO45784,C15842,P1566,23-Nov-2025,15,344700,30304,65786
SO45785,C22077,P1659,04-Dec-2025,19,849110,76388,112111
SO45786,C25582,P1476,19-Dec-2025,4,82960,7884,6568
SO45787,C29465,P1032,30-May-2025,16,786240,10757,94667
SO45788,C10574,P1623,23-Jan-2025,10,684900,20616,180644
SO45789,C10258,P1249,11-Jan-2025,19,89680,6474,11082
SO45790,C12684,P1767,07-Aug-2025,13,662740,92400,51302
SO45791,C27040,P1490,26-Nov-2025,6,60300,3310,15386
SO45792,C20292,P1727,07-Nov-2025,19,1310620,112201,213649
SO45793,C38655,P1244,14-Sep-2025,12,312360,15561,57087
SO45794,C36893,P1827,08-May-2025,9,339750,35466,13341
SO45795,C34579,P1244,19-Dec-2025,6,156180,4006,32318
SO45796,C20745,P1954,13-Nov-2025,5,334400,19909,66436
SO45797,C16544,P1319,31-Jan-2025,13,493090,28593,100822
SO45798,C15718,P1928,29-Oct-2025,14,288960,39259,7123
SO45799,C12442,P1577,20-May-2025,8,25040,1230,5170
SO45800,C23272,P1530,09-Aug-2025,19,549670,4728,158216
SO45801,C30272,P1527,21-Nov-2025,8,9840,1202,1326
SO45802,C15651,P1244,27-Jan-2025,14,364420,8848,75908
SO45803,C33946,P1668,12-Jul-2025,8,148480,7278,24418
SO45804,C39802,P1312,27-Nov-2025,1,23750,1711,2101
SO45805,C39776,P1117,14-Dec-2025,14,892920,85901,98143
SO45806,C15040,P1689,20-Dec-2025,13,638430,17484,75739
SO45807,C12940,P1073,06-Jun-2025,3,160500,9316,21980
