Purchase_ID,Supplier_ID,Product_ID,Order_Date,Received_Date,Quantity,Purchase_Cost,Status
PO19020,S064,P1566,30-Nov-2025,12-Dec-2025,4452,73787448,Completed
PO19021,S007,P1309,26-Aug-2025,29-Aug-2025,3924,93324492,Completed
PO19022,S031,P1986,10-May-2025,24-May-2025,4145,212903780,Completed
PO19023,S090,P1184,09-Nov-2025,13-Nov-2025,1336,73435912,Completed
PO19024,S039,P1383,26-Mar-2025,15-Apr-2025,4239,154638720,Partially Received
PO19025,S010,P1764,15-Aug-2025,25-Aug-2025,2722,141497726,Completed
PO19026,S045,P1629,08-Oct-2025,31-Oct-2025,1870,49020180,Completed
PO19027,S076,P1107,10-Nov-2025,24-Nov-2025,3054,4831428,Completed
PO19028,S064,P1183,26-Sep-2025,06-Oct-2025,4355,44516810,Partially Received
PO19029,S090,P1184,19-Nov-2025,13-Dec-2025,4510,247901170,Completed
PO19030,S005,P1055,12-Apr-2025,04-May-2025,4572,233139996,Completed
PO19031,S074,P1372,05-Apr-2025,16-Apr-2025,4047,19741266,Completed
PO19032,S051,P1434,20-Jul-2025,10-Aug-2025,1734,36968880,Completed
PO19033,S050,P1775,25-Jul-2025,05-Aug-2025,1867,105173711,Pending
PO19034,S088,P1960,03-Oct-2025,16-Oct-2025,2394,81106326,Completed
PO19035,S057,P1343,17-Feb-2025,02-Mar-2025,3966,156772014,Completed
PO19036,S023,P1587,03-Sep-2025,24-Sep-2025,4235,138721660,Completed
PO19037,S027,P1289,20-Jul-2025,13-Aug-2025,731,11923341,Completed
PO19038,S003,P1429,28-Apr-2025,09-May-2025,815,32950450,Completed
PO19039,S025,P1328,30-Sep-2025,19-Oct-2025,4354,186825786,Pending
PO19040,S043,P1272,14-Sep-2025,25-Sep-2025,4020,183605460,Partially Received
PO19041,S001,P1083,13-Feb-2025,06-Mar-2025,436,6187712,Partially Received
PO19042,S072,P1867,24-Feb-2025,06-Mar-2025,3293,88617923,Completed
PO19043,S024,P1374,22-Mar-2025,25-Mar-2025,3835,167336390,Completed
PO19044,S067,P1870,30-Jan-2025,09-Feb-2025,2901,13353303,Completed
PO19045,S080,P1617,25-Aug-2025,07-Sep-2025,4498,127306894,Completed
PO19046,S037,P1046,01-Jan-2025,09-Jan-2025,578,16461440,Pending
PO19047,S100,P1113,22-Nov-2025,05-Dec-2025,4230,117179460,Completed
PO19048,S085,P1300,09-Jul-2025,01-Aug-2025,4860,53790480,Completed
PO19049,S085,P1538,14-Jul-2025,27-Jul-2025,810,46246140,Completed
PO19050,S089,P1546,06-Sep-2025,10-Sep-2025,2119,81617523,Partially Received
PO19051,S030,P1813,06-Feb-2025,18-Feb-2025,2763,68428458,Completed
PO19052,S036,P1671,16-Jul-2025,26-Jul-2025,1462,16492822,Completed
PO19053,S030,P1190,11-Apr-2025,02-May-2025,3781,105701636,Completed
PO19054,S041,P1951,16-Sep-2025,25-Sep-2025,4533,187462215,Completed
PO19055,S003,P1897,15-Dec-2025,03-Jan-2026,194,3068886,Completed
PO19056,S025,P1103,23-Jul-2025,13-Aug-2025,3653,107021941,Completed
PO19057,S046,P1607,16-Aug-2025,20-Aug-2025,481,25126959,Pending
PO19058,S033,P1894,06-Jun-2025,28-Jun-2025,2176,88693760,Partially Received
PO19059,S056,P1237,23-Aug-2025,27-Aug-2025,4026,195985680,Completed
PO19060,S084,P1935,01-Apr-2025,07-Apr-2025,2482,58046534,Completed
PO19061,S047,P1713,26-Sep-2025,05-Oct-2025,4349,147505033,Completed
PO19062,S063,P1048,19-Oct-2025,08-Nov-2025,4859,166493635,Completed
PO19063,S052,P1441,12-Jul-2025,31-Jul-2025,2894,145145676,Completed
PO19064,S078,P1047,08-Jan-2025,16-Jan-2025,934,6357738,Completed
PO19065,S087,P1236,26-May-2025,18-Jun-2025,2951,119267616,Completed
PO19066,S074,P1791,21-Sep-2025,15-Oct-2025,2689,139284822,Cancelled
PO19067,S027,P1116,25-Nov-2025,06-Dec-2025,4952,45271184,Completed
PO19068,S089,P1751,01-Aug-2025,04-Aug-2025,1062,46259658,Completed
PO19069,S060,P1636,27-Jun-2025,07-Jul-2025,4711,28982072,Partially Received
PO19070,S066,P1994,23-Feb-2025,09-Mar-2025,2192,94337104,Completed
PO19071,S093,P1160,10-Apr-2025,25-Apr-2025,4261,68491314,Completed
PO19072,S076,P1523,07-Apr-2025,20-Apr-2025,1106,10565618,Completed
PO19073,S055,P1789,20-Apr-2025,12-May-2025,3821,56806807,Completed
PO19074,S005,P1134,02-Aug-2025,24-Aug-2025,2237,55054807,Completed
PO19075,S100,P1302,04-Dec-2025,09-Dec-2025,1030,101970,Completed
PO19076,S043,P1252,25-Sep-2025,13-Oct-2025,4248,49361760,Partially Received
PO19077,S061,P1171,17-Feb-2025,26-Feb-2025,3384,109621296,Pending
PO19078,S057,P1331,03-Feb-2025,19-Feb-2025,4096,16105472,Pending
PO19079,S033,P1874,10-Apr-2025,19-Apr-2025,3687,72855120,Completed
PO19080,S092,P1908,12-Mar-2025,25-Mar-2025,1987,4278011,Completed
PO19081,S031,P1341,01-Feb-2025,17-Feb-2025,3692,65987116,Completed
PO19082,S053,P1090,28-Apr-2025,11-May-2025,2234,100492022,Pending
PO19083,S005,P1134,19-May-2025,22-May-2025,337,8293907,Cancelled
PO19084,S050,P1104,06-May-2025,17-May-2025,1522,8975234,Pending
PO19085,S084,P1935,09-Apr-2025,16-Apr-2025,3007,70324709,Completed
PO19086,S051,P1950,16-Aug-2025,06-Sep-2025,3206,106381492,Completed
PO19087,S100,P1436,24-Apr-2025,27-Apr-2025,3796,3143088,Completed
PO19088,S047,P1769,04-Apr-2025,24-Apr-2025,2979,92563488,Completed
PO19089,S048,P1133,03-Sep-2025,06-Sep-2025,2747,150642733,Completed
PO19090,S006,P1012,12-Dec-2025,25-Dec-2025,372,17289072,Completed
PO19091,S009,P1792,03-Nov-2025,15-Nov-2025,314,17464366,Completed
PO19092,S026,P1378,06-Jul-2025,17-Jul-2025,1471,12709440,Pending
PO19093,S012,P1125,19-Jul-2025,03-Aug-2025,1397,11687302,Completed
PO19094,S006,P1017,10-Nov-2025,04-Dec-2025,4275,85247775,Completed
PO19095,S084,P1164,02-Oct-2025,25-Oct-2025,4408,30318224,Completed
PO19096,S087,P1797,18-Jul-2025,09-Aug-2025,4068,18871452,Partially Received
PO19097,S002,P1438,05-Oct-2025,17-Oct-2025,3906,65898126,Completed
PO19098,S034,P1601,06-Mar-2025,12-Mar-2025,3815,31206700,Completed
PO19099,S047,P1666,12-Jun-2025,23-Jun-2025,1916,3103920,Completed
PO19100,S009,P1591,24-Sep-2025,08-Oct-2025,3586,2348830,Partially Received
PO19101,S002,P1916,22-Nov-2025,04-Dec-2025,2944,159396992,Completed
PO19102,S055,P1038,29-Oct-2025,20-Nov-2025,878,17211434,Completed
PO19103,S040,P1132,29-Jul-2025,01-Aug-2025,254,6804406,Completed
PO19104,S013,P1847,27-Mar-2025,16-Apr-2025,2289,15171492,Partially Received
PO19105,S040,P1458,18-Jan-2025,01-Feb-2025,2109,82046427,Partially Received
PO19106,S045,P1534,21-May-2025,03-Jun-2025,1560,17732520,Completed
PO19107,S053,P1225,17-Aug-2025,23-Aug-2025,4289,96828464,Completed
PO19108,S067,P1298,08-Aug-2025,12-Aug-2025,620,31938060,Completed
PO19109,S089,P1693,18-Sep-2025,25-Sep-2025,4020,199906560,Completed
PO19110,S060,P1013,01-Aug-2025,09-Aug-2025,2839,111967321,Pending
PO19111,S048,P1354,27-Oct-2025,13-Nov-2025,1584,82409184,Completed
PO19112,S052,P1861,25-Mar-2025,18-Apr-2025,4366,190571534,Completed
PO19113,S023,P1587,11-Jun-2025,16-Jun-2025,4220,138230320,Completed
PO19114,S016,P1881,17-Nov-2025,22-Nov-2025,3842,72875056,Pending
PO19115,S025,P1748,07-Nov-2025,27-Nov-2025,2664,26192448,Cancelled
PO19116,S083,P1148,03-Jul-2025,22-Jul-2025,486,21105522,Partially Received
PO19117,S017,P1846,14-Jul-2025,20-Jul-2025,1036,40981052,Completed
PO19118,S093,P1443,16-Nov-2025,05-Dec-2025,1398,45258852,Completed
PO19119,S035,P1255,10-Mar-2025,20-Mar-2025,2636,40119920,Completed
PO19120,S039,P1384,06-Sep-2025,23-Sep-2025,4841,8036060,Completed
PO19121,S050,P1232,05-Aug-2025,13-Aug-2025,3205,121677825,Completed
PO19122,S080,P1922,05-Aug-2025,20-Aug-2025,2925,79255800,Pending
PO19123,S089,P1021,30-Mar-2025,03-Apr-2025,2631,40838382,Completed
PO19124,S047,P1654,26-May-2025,19-Jun-2025,813,19852647,Completed
PO19125,S040,P1307,15-Aug-2025,21-Aug-2025,4906,237661358,Completed
PO19126,S033,P1768,06-Dec-2025,15-Dec-2025,1884,62985888,Completed
PO19127,S039,P1383,07-Jan-2025,31-Jan-2025,2607,95103360,Partially Received
PO19128,S052,P1442,05-Dec-2025,22-Dec-2025,2161,35637051,Completed
PO19129,S026,P1451,29-Oct-2025,11-Nov-2025,2209,104503372,Completed
PO19130,S046,P1178,05-Nov-2025,18-Nov-2025,4054,133096874,Pending
PO19131,S053,P1915,13-Nov-2025,06-Dec-2025,2964,35490936,Completed
PO19132,S089,P1292,12-Apr-2025,01-May-2025,4008,153855096,Completed
PO19133,S006,P1537,18-Jan-2025,04-Feb-2025,3801,78707307,Completed
PO19134,S050,P1226,04-Dec-2025,28-Dec-2025,2258,96380472,Completed
PO19135,S031,P1349,04-Dec-2025,12-Dec-2025,199,5712295,Completed
PO19136,S047,P1213,11-Sep-2025,28-Sep-2025,273,9500400,Completed
PO19137,S051,P1434,22-May-2025,03-Jun-2025,138,2942160,Completed
PO19138,S029,P1642,10-Dec-2025,25-Dec-2025,2296,1829912,Completed
PO19139,S076,P1146,01-Jun-2025,18-Jun-2025,1006,49248730,Completed
PO19140,S063,P1701,31-Oct-2025,19-Nov-2025,2056,109825352,Completed
PO19141,S091,P1056,19-Aug-2025,03-Sep-2025,702,36214074,Completed
PO19142,S060,P1636,26-Jul-2025,15-Aug-2025,1547,9517144,Completed
PO19143,S088,P1400,14-Aug-2025,03-Sep-2025,4049,226383639,Completed
PO19144,S036,P1245,15-Jul-2025,18-Jul-2025,2520,121358160,Completed
PO19145,S032,P1415,07-Jan-2025,25-Jan-2025,4178,58688366,Completed
PO19146,S088,P1845,22-Mar-2025,03-Apr-2025,539,8866011,Pending
PO19147,S035,P1360,05-Feb-2025,08-Feb-2025,4052,123415816,Completed
PO19148,S091,P1240,21-Mar-2025,26-Mar-2025,411,6742866,Completed
PO19149,S100,P1261,03-Oct-2025,06-Oct-2025,2031,15258903,Completed
PO19150,S095,P1532,12-Jul-2025,21-Jul-2025,4916,67462268,Completed
PO19151,S048,P1561,28-Jan-2025,03-Feb-2025,1809,68988024,Completed
PO19152,S048,P1992,27-Feb-2025,22-Mar-2025,3833,187778670,Completed
PO19153,S067,P1714,11-Oct-2025,21-Oct-2025,4774,160678518,Pending
PO19154,S016,P1902,04-Feb-2025,17-Feb-2025,1371,56934888,Partially Received
PO19155,S040,P1346,22-Jul-2025,31-Jul-2025,4719,201312540,Completed
PO19156,S085,P1300,11-Sep-2025,24-Sep-2025,1298,14366264,Cancelled
PO19157,S004,P1002,22-Jun-2025,25-Jun-2025,3433,170829513,Completed
PO19158,S015,P1824,10-Aug-2025,26-Aug-2025,530,4282930,Partially Received
PO19159,S017,P1542,28-May-2025,11-Jun-2025,3992,229867344,Completed
PO19160,S049,P1379,11-Jul-2025,17-Jul-2025,4143,143148936,Completed
PO19161,S004,P1503,29-Jan-2025,10-Feb-2025,1279,39311344,Partially Received
PO19162,S051,P1950,25-Nov-2025,10-Dec-2025,387,12841434,Completed
PO19163,S091,P1240,20-May-2025,23-May-2025,1029,16881774,Cancelled
PO19164,S031,P1425,21-May-2025,06-Jun-2025,2585,150534890,Completed
PO19165,S022,P1549,08-Dec-2025,29-Dec-2025,2082,71089890,Completed
PO19166,S082,P1408,21-Oct-2025,25-Oct-2025,4618,180014258,Completed
PO19167,S025,P1260,12-Apr-2025,22-Apr-2025,3611,204523429,Completed
PO19168,S026,P1835,23-Sep-2025,03-Oct-2025,2911,11320879,Pending
PO19169,S051,P1413,27-May-2025,18-Jun-2025,505,2617920,Completed
PO19170,S085,P1453,15-Nov-2025,07-Dec-2025,1935,113932800,Completed
PO19171,S056,P1101,02-Dec-2025,22-Dec-2025,1496,18608744,Pending
PO19172,S056,P1632,08-Feb-2025,01-Mar-2025,4009,15574965,Completed
PO19173,S020,P1943,28-Oct-2025,16-Nov-2025,120,3626520,Completed
PO19174,S061,P1551,28-Sep-2025,13-Oct-2025,1124,37457300,Completed
PO19175,S025,P1260,03-Nov-2025,26-Nov-2025,3646,206505794,Completed
PO19176,S058,P1338,15-Jul-2025,31-Jul-2025,2605,12097620,Pending
PO19177,S051,P1950,17-Sep-2025,06-Oct-2025,82,2720924,Completed
PO19178,S050,P1498,24-Sep-2025,06-Oct-2025,1326,69974346,Completed
PO19179,S089,P1751,24-Jul-2025,30-Jul-2025,4367,190222153,Completed
PO19180,S014,P1456,25-Aug-2025,09-Sep-2025,3476,40773480,Pending
PO19181,S067,P1218,30-May-2025,19-Jun-2025,710,7981820,Partially Received
PO19182,S025,P1277,17-Mar-2025,25-Mar-2025,4703,20326366,Pending
PO19183,S085,P1538,08-May-2025,17-May-2025,4361,248986934,Completed
PO19184,S099,P1882,14-Aug-2025,03-Sep-2025,248,3937744,Completed
PO19185,S092,P1054,25-Apr-2025,30-Apr-2025,765,12279780,Completed
PO19186,S087,P1489,31-Mar-2025,06-Apr-2025,4869,38781585,Completed
PO19187,S032,P1098,14-Mar-2025,04-Apr-2025,391,21553093,Completed
PO19188,S005,P1055,15-Mar-2025,20-Mar-2025,174,8872782,Completed
PO19189,S040,P1458,28-Apr-2025,03-May-2025,1193,46411279,Completed
PO19190,S020,P1681,09-Nov-2025,13-Nov-2025,3994,45136194,Completed
PO19191,S071,P1478,11-Nov-2025,28-Nov-2025,1184,25271296,Completed
PO19192,S045,P1629,01-Nov-2025,18-Nov-2025,2587,67815618,Completed
PO19193,S052,P1065,23-Apr-2025,07-May-2025,1412,31601972,Completed
PO19194,S017,P1762,14-Feb-2025,05-Mar-2025,2990,51547600,Completed
PO19195,S022,P1656,03-May-2025,27-May-2025,3111,158452563,Completed
PO19196,S077,P1182,10-Apr-2025,03-May-2025,3518,184677410,Completed
PO19197,S035,P1360,14-Sep-2025,22-Sep-2025,4797,146107026,Partially Received
PO19198,S050,P1498,21-Apr-2025,26-Apr-2025,388,20475148,Pending
PO19199,S079,P1563,17-Jul-2025,26-Jul-2025,1114,31745658,Pending
PO19200,S088,P1242,11-Jul-2025,22-Jul-2025,931,9097732,Partially Received
PO19201,S066,P1994,03-Nov-2025,14-Nov-2025,1293,55646841,Pending
PO19202,S093,P1640,16-Mar-2025,05-Apr-2025,4349,81356743,Completed
PO19203,S085,P1453,09-Aug-2025,01-Sep-2025,1474,86789120,Completed
PO19204,S099,P1481,29-May-2025,19-Jun-2025,4418,174382878,Pending
PO19205,S060,P1862,09-Mar-2025,21-Mar-2025,354,11955642,Completed
PO19206,S006,P1219,16-Jun-2025,28-Jun-2025,476,695912,Partially Received
PO19207,S088,P1960,03-Nov-2025,11-Nov-2025,2314,78396006,Completed
PO19208,S060,P1862,07-Sep-2025,21-Sep-2025,94,3174662,Completed
PO19209,S004,P1069,01-Feb-2025,04-Feb-2025,386,3487124,Completed
PO19210,S016,P1052,29-Jul-2025,09-Aug-2025,3482,29666640,Completed
PO19211,S032,P1569,19-Oct-2025,12-Nov-2025,2905,28030345,Completed
PO19212,S018,P1073,10-Apr-2025,17-Apr-2025,2904,125069472,Pending
PO19213,S024,P1030,27-Sep-2025,30-Sep-2025,1087,18209424,Completed
PO19214,S062,P1821,04-Jul-2025,13-Jul-2025,608,28786368,Completed
PO19215,S095,P1532,29-Jun-2025,03-Jul-2025,134,1838882,Pending
PO19216,S047,P1472,27-Sep-2025,06-Oct-2025,4429,35414284,Completed
PO19217,S080,P1473,10-Dec-2025,25-Dec-2025,3023,81436597,Completed
PO19218,S020,P1001,01-May-2025,15-May-2025,2197,81662490,Completed
PO19219,S049,P1809,06-May-2025,14-May-2025,3023,9192943,Completed
PO19220,S013,P1801,12-Feb-2025,03-Mar-2025,3792,193756032,Partially Received
PO19221,S004,P1396,20-May-2025,08-Jun-2025,456,2595096,Pending
PO19222,S084,P1164,31-Jul-2025,22-Aug-2025,3899,26817322,Completed
PO19223,S053,P1225,22-Apr-2025,08-May-2025,2029,45806704,Completed
PO19224,S020,P1781,02-Sep-2025,06-Sep-2025,799,42148049,Completed
PO19225,S071,P1840,25-Jan-2025,01-Feb-2025,4024,205320576,Completed
PO19226,S033,P1768,13-Sep-2025,21-Sep-2025,1605,53658360,Partially Received
PO19227,S084,P1203,02-Jun-2025,12-Jun-2025,483,6435009,Pending
PO19228,S070,P1066,08-Jun-2025,23-Jun-2025,1349,20599230,Completed
PO19229,S044,P1051,07-Jun-2025,17-Jun-2025,3431,85510813,Completed
PO19230,S011,P1526,17-Feb-2025,06-Mar-2025,185,805305,Pending
PO19231,S057,P1327,28-May-2025,16-Jun-2025,1511,5033141,Completed
PO19232,S072,P1867,26-May-2025,06-Jun-2025,3453,92923683,Completed
PO19233,S034,P1831,01-Jan-2025,19-Jan-2025,1938,71822280,Completed
PO19234,S020,P1001,09-Jul-2025,19-Jul-2025,4722,175516740,Completed
PO19235,S035,P1859,18-Aug-2025,24-Aug-2025,145,3727225,Completed
PO19236,S023,P1772,02-May-2025,09-May-2025,185,7609050,Completed
PO19237,S039,P1406,02-Apr-2025,09-Apr-2025,653,35917612,Completed
PO19238,S100,P1939,12-Oct-2025,17-Oct-2025,4749,226251858,Completed
PO19239,S082,P1952,05-Sep-2025,13-Sep-2025,1864,48404352,Completed
PO19240,S003,P1630,17-Apr-2025,08-May-2025,4305,75548445,Completed
PO19241,S100,P1540,26-Jun-2025,04-Jul-2025,2151,18182403,Completed
PO19242,S048,P1992,14-Jan-2025,17-Jan-2025,4696,230057040,Completed
PO19243,S087,P1797,17-Mar-2025,25-Mar-2025,1944,9018216,Completed
PO19244,S099,P1790,06-Sep-2025,27-Sep-2025,857,38084223,Completed
PO19245,S014,P1231,27-Oct-2025,05-Nov-2025,3841,109629822,Completed
PO19246,S053,P1270,23-Sep-2025,27-Sep-2025,1873,81093408,Completed
PO19247,S087,P1173,08-Oct-2025,22-Oct-2025,4016,224080752,Completed
PO19248,S042,P1855,27-Jan-2025,01-Feb-2025,3032,158725200,Completed
PO19249,S026,P1558,14-Nov-2025,17-Nov-2025,4241,82542583,Completed
PO19250,S060,P1815,24-Jul-2025,27-Jul-2025,852,18888840,Cancelled
PO19251,S100,P1140,06-May-2025,25-May-2025,319,8592265,Partially Received
PO19252,S002,P1438,08-Mar-2025,31-Mar-2025,4946,83443966,Completed
PO19253,S060,P1608,05-Mar-2025,24-Mar-2025,1975,118428900,Completed
PO19254,S055,P1111,16-Apr-2025,10-May-2025,235,12196970,Pending
PO19255,S086,P1401,27-Jun-2025,19-Jul-2025,4789,154430883,Completed
PO19256,S090,P1414,11-Oct-2025,29-Oct-2025,106,28196,Completed
PO19257,S093,P1312,27-Jul-2025,06-Aug-2025,3458,68945604,Completed
PO19258,S019,P1329,09-Sep-2025,27-Sep-2025,294,1383564,Pending
PO19259,S083,P1993,24-Jul-2025,14-Aug-2025,3356,46661824,Completed
PO19260,S020,P1234,05-Oct-2025,13-Oct-2025,898,8630678,Completed
PO19261,S007,P1309,06-Apr-2025,22-Apr-2025,4708,111970364,Partially Received
PO19262,S038,P1279,01-Jan-2025,16-Jan-2025,2314,5470296,Pending
PO19263,S053,P1435,25-Feb-2025,02-Mar-2025,1045,38322240,Completed
PO19264,S100,P1842,06-Jul-2025,21-Jul-2025,3002,155062306,Completed
PO19265,S076,P1208,06-Feb-2025,10-Feb-2025,3926,179269012,Cancelled
PO19266,S030,P1737,30-Aug-2025,19-Sep-2025,1607,38434619,Completed
PO19267,S026,P1930,24-Sep-2025,13-Oct-2025,4074,183700734,Cancelled
PO19268,S100,P1540,23-Sep-2025,11-Oct-2025,722,6103066,Completed
PO19269,S079,P1371,12-May-2025,16-May-2025,281,16706293,Completed
PO19270,S089,P1091,18-Mar-2025,10-Apr-2025,1430,18126680,Completed
PO19271,S001,P1719,29-Oct-2025,15-Nov-2025,1678,17610610,Completed
PO19272,S061,P1981,15-Oct-2025,03-Nov-2025,4223,74649971,Completed
PO19273,S093,P1157,04-Dec-2025,14-Dec-2025,1552,8211632,Partially Received
PO19274,S079,P1871,16-Jul-2025,26-Jul-2025,1333,12140964,Partially Received
PO19275,S083,P1283,29-Nov-2025,12-Dec-2025,3653,130514384,Completed
PO19276,S057,P1331,01-Oct-2025,07-Oct-2025,1999,7860068,Completed
PO19277,S012,P1750,14-Sep-2025,03-Oct-2025,1202,36611718,Partially Received
PO19278,S031,P1483,23-Sep-2025,27-Sep-2025,653,37072769,Completed
PO19279,S057,P1990,27-Jun-2025,18-Jul-2025,239,1862049,Completed
PO19280,S031,P1986,14-Sep-2025,21-Sep-2025,1846,94817944,Completed
PO19281,S019,P1905,12-Nov-2025,30-Nov-2025,663,25467156,Completed
PO19282,S053,P1758,29-Mar-2025,05-Apr-2025,3773,103085906,Completed
PO19283,S030,P1464,28-Feb-2025,17-Mar-2025,1096,7421016,Pending
PO19284,S046,P1206,08-Apr-2025,30-Apr-2025,1888,108680832,Completed
PO19285,S034,P1468,05-Mar-2025,08-Mar-2025,1335,8063400,Completed
PO19286,S033,P1934,15-Oct-2025,28-Oct-2025,395,14694395,Pending
PO19287,S090,P1334,01-Nov-2025,13-Nov-2025,956,5560096,Pending
PO19288,S013,P1158,17-Apr-2025,06-May-2025,2930,107085640,Partially Received
PO19289,S046,P1720,30-Apr-2025,13-May-2025,1151,46079134,Completed
PO19290,S094,P1712,19-Jul-2025,04-Aug-2025,211,4517721,Completed
PO19291,S025,P1088,29-Jun-2025,04-Jul-2025,265,7120550,Cancelled
PO19292,S088,P1390,26-May-2025,01-Jun-2025,4187,162832430,Completed
PO19293,S088,P1845,01-Jan-2025,04-Jan-2025,1342,22074558,Completed
PO19294,S047,P1412,07-Mar-2025,11-Mar-2025,1777,44480087,Completed
PO19295,S041,P1180,02-Nov-2025,26-Nov-2025,4647,256277403,Completed
PO19296,S002,P1880,10-Aug-2025,02-Sep-2025,2920,104518480,Completed
PO19297,S043,P1807,03-Mar-2025,27-Mar-2025,1112,33244352,Completed
PO19298,S051,P1082,22-Oct-2025,30-Oct-2025,4066,92761724,Completed
PO19299,S076,P1741,23-Aug-2025,07-Sep-2025,3824,738032,Completed
PO19300,S001,P1719,06-Jan-2025,27-Jan-2025,4368,45842160,Completed
PO19301,S055,P1766,12-Oct-2025,22-Oct-2025,685,37912695,Partially Received
PO19302,S009,P1792,07-Apr-2025,23-Apr-2025,4661,259240159,Completed
PO19303,S065,P1420,12-Jun-2025,23-Jun-2025,1384,7980144,Completed
PO19304,S017,P1978,03-Mar-2025,06-Mar-2025,1426,17907708,Completed
PO19305,S069,P1574,14-Jun-2025,04-Jul-2025,1275,48101925,Pending
PO19306,S081,P1332,16-Jul-2025,24-Jul-2025,4814,199559556,Completed
PO19307,S056,P1466,01-May-2025,19-May-2025,3619,112630518,Completed
PO19308,S028,P1839,09-Sep-2025,19-Sep-2025,3160,12418800,Pending
PO19309,S009,P1535,06-Dec-2025,16-Dec-2025,3221,189101689,Completed
PO19310,S031,P1805,13-Jun-2025,24-Jun-2025,2116,55957620,Completed
PO19311,S001,P1170,14-Apr-2025,30-Apr-2025,827,37768263,Completed
PO19312,S055,P1766,04-Sep-2025,27-Sep-2025,2835,156908745,Completed
PO19313,S034,P1293,06-Nov-2025,29-Nov-2025,330,686400,Completed
PO19314,S050,P1330,25-Jan-2025,06-Feb-2025,2000,72136000,Completed
PO19315,S025,P1612,21-Jan-2025,14-Feb-2025,352,1016928,Completed
PO19316,S077,P1698,28-Jul-2025,08-Aug-2025,3552,164961984,Completed
PO19317,S069,P1323,07-Dec-2025,11-Dec-2025,805,5851545,Completed
PO19318,S021,P1667,16-Aug-2025,01-Sep-2025,550,2663100,Completed
PO19319,S024,P1694,22-Jun-2025,28-Jun-2025,896,42775936,Completed
PO19320,S083,P1668,02-Jun-2025,21-Jun-2025,4985,72771030,Completed
PO19321,S053,P1517,21-May-2025,30-May-2025,2383,39245627,Completed
PO19322,S016,P1052,28-Jun-2025,19-Jul-2025,3100,26412000,Pending
PO19323,S038,P1700,02-Aug-2025,26-Aug-2025,4345,102507240,Pending
PO19324,S049,P1379,12-Jul-2025,17-Jul-2025,2282,78847664,Completed
PO19325,S066,P1522,09-Mar-2025,16-Mar-2025,4791,23020755,Pending
PO19326,S070,P1357,08-Dec-2025,23-Dec-2025,1335,55915140,Completed
PO19327,S017,P1846,27-Jan-2025,04-Feb-2025,1189,47033273,Completed
PO19328,S008,P1584,07-Oct-2025,18-Oct-2025,4943,213740263,Completed
PO19329,S059,P1692,14-Oct-2025,26-Oct-2025,3449,139094721,Completed
PO19330,S022,P1656,01-Mar-2025,04-Mar-2025,2204,112256332,Completed
PO19331,S008,P1584,09-May-2025,13-May-2025,3645,157613445,Completed
PO19332,S074,P1652,03-Jun-2025,10-Jun-2025,1532,77856240,Completed
PO19333,S033,P1917,27-Apr-2025,11-May-2025,2324,4406304,Completed
PO19334,S016,P1832,18-Aug-2025,26-Aug-2025,1090,15219670,Completed
PO19335,S076,P1550,05-Oct-2025,12-Oct-2025,4937,208642557,Completed
PO19336,S057,P1331,27-Jun-2025,05-Jul-2025,2647,10408004,Completed
PO19337,S088,P1386,01-Mar-2025,17-Mar-2025,4016,133443648,Completed
PO19338,S075,P1891,25-Jul-2025,02-Aug-2025,3390,30371010,Completed
PO19339,S006,P1219,07-Apr-2025,01-May-2025,2464,3602368,Pending
PO19340,S025,P1878,27-Apr-2025,12-May-2025,2221,1052754,Completed
PO19341,S013,P1158,25-Oct-2025,14-Nov-2025,3043,111215564,Partially Received
PO19342,S036,P1552,01-Dec-2025,04-Dec-2025,4037,198608289,Completed
PO19343,S013,P1761,29-Nov-2025,07-Dec-2025,1295,2641800,Completed
PO19344,S093,P1223,10-Aug-2025,30-Aug-2025,205,8380195,Completed
PO19345,S054,P1404,03-Nov-2025,16-Nov-2025,4861,269143848,Completed
PO19346,S033,P1874,12-May-2025,15-May-2025,4034,79711840,Completed
