Shipment_ID,Order_ID,Warehouse_ID,Shipment_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status
SH40578,SO40578,W004,24-Sep-2025,03-Oct-2025,Rail,1734,Delivered
SH40579,SO40579,W014,13-Nov-2025,18-Nov-2025,Rail,3674,Delivered
SH40580,SO40580,W012,27-May-2025,02-Jun-2025,Rail,2209,Delivered
SH40581,SO40581,W004,18-May-2025,21-May-2025,Air,1408,Delivered
SH40582,SO40582,W002,17-Feb-2025,25-Feb-2025,Air,499,Delivered
SH40583,SO40583,W015,24-Jun-2025,30-Jun-2025,Air,1562,Delivered
SH40584,SO40584,W003,06-Sep-2025,11-Sep-2025,Road,4039,Delayed
SH40585,SO40585,W018,31-Aug-2025,06-Sep-2025,Sea,7944,Delivered
SH40586,SO40586,W006,14-Feb-2025,18-Feb-2025,Road,3499,Cancelled
SH40587,SO40587,W006,17-Jun-2025,18-Jun-2025,Road,5287,Delayed
SH40588,SO40588,W009,01-Jul-2025,04-Jul-2025,Road,7697,Delivered
SH40589,SO40589,W015,05-Sep-2025,10-Sep-2025,Air,4796,Delivered
SH40590,SO40590,W010,24-Apr-2025,03-May-2025,Road,6092,Delivered
SH40591,SO40591,W019,08-Apr-2025,10-Apr-2025,Road,7526,Delivered
SH40592,SO40592,W003,11-Apr-2025,12-Apr-2025,Road,7514,In Transit
SH40593,SO40593,W010,13-Jan-2025,15-Jan-2025,Road,2198,Delivered
SH40594,SO40594,W013,31-Dec-2025,01-Jan-2026,Road,3663,Delivered
SH40595,SO40595,W017,15-Oct-2025,24-Oct-2025,Sea,6977,Delivered
SH40596,SO40596,W019,19-Nov-2025,21-Nov-2025,Rail,6191,Delivered
SH40597,SO40597,W010,01-Mar-2025,05-Mar-2025,Road,5840,Delivered
SH40598,SO40598,W020,30-May-2025,31-May-2025,Road,4454,Delivered
SH40599,SO40599,W005,28-Dec-2025,06-Jan-2026,Road,3222,Delivered
SH40600,SO40600,W012,22-Jun-2025,01-Jul-2025,Road,5536,Delivered
SH40601,SO40601,W005,04-Mar-2025,12-Mar-2025,Road,3492,Delivered
SH40602,SO40602,W009,03-Sep-2025,08-Sep-2025,Road,4416,Delivered
SH40603,SO40603,W002,23-May-2025,01-Jun-2025,Road,7333,Delivered
SH40604,SO40604,W008,20-Jul-2025,29-Jul-2025,Road,5909,Delivered
SH40605,SO40605,W004,26-Sep-2025,02-Oct-2025,Rail,247,Delivered
SH40606,SO40606,W011,09-Oct-2025,13-Oct-2025,Road,405,Delivered
SH40607,SO40607,W006,22-Sep-2025,28-Sep-2025,Rail,2524,Delivered
SH40608,SO40608,W014,17-Apr-2025,18-Apr-2025,Air,5628,Delivered
SH40609,SO40609,W009,10-May-2025,11-May-2025,Road,4847,Delivered
SH40610,SO40610,W009,31-Oct-2025,09-Nov-2025,Road,6521,Delayed
SH40611,SO40611,W006,22-Jun-2025,28-Jun-2025,Air,4287,Delivered
SH40612,SO40612,W014,02-May-2025,07-May-2025,Road,1371,Delivered
SH40613,SO40613,W007,11-Sep-2025,13-Sep-2025,Road,3877,Delivered
SH40614,SO40614,W019,09-Jun-2025,10-Jun-2025,Rail,1016,Delivered
SH40615,SO40615,W009,21-Apr-2025,24-Apr-2025,Road,5886,Delivered
SH40616,SO40616,W017,14-Apr-2025,23-Apr-2025,Rail,563,Cancelled
SH40617,SO40617,W006,31-Dec-2025,05-Jan-2026,Sea,3896,Delivered
SH40618,SO40618,W003,09-Nov-2025,15-Nov-2025,Sea,7770,Delivered
SH40619,SO40619,W012,14-Dec-2025,19-Dec-2025,Road,7497,Cancelled
SH40620,SO40620,W014,08-Jun-2025,15-Jun-2025,Road,4126,Delivered
SH40621,SO40621,W001,24-Feb-2025,27-Feb-2025,Air,4587,Delivered
SH40622,SO40622,W002,25-Dec-2025,26-Dec-2025,Sea,911,Delivered
SH40623,SO40623,W001,17-Mar-2025,25-Mar-2025,Rail,4012,Delivered
SH40624,SO40624,W017,26-Nov-2025,04-Dec-2025,Road,4022,Delivered
SH40625,SO40625,W005,20-Apr-2025,22-Apr-2025,Road,3243,Delivered
SH40626,SO40626,W005,18-Jul-2025,27-Jul-2025,Road,3457,Delivered
SH40627,SO40627,W011,27-Oct-2025,28-Oct-2025,Sea,3780,Delivered
SH40628,SO40628,W008,07-Nov-2025,08-Nov-2025,Road,7834,Delivered
SH40629,SO40629,W008,05-Apr-2025,06-Apr-2025,Air,5834,In Transit
SH40630,SO40630,W004,14-May-2025,16-May-2025,Road,7695,Delivered
SH40631,SO40631,W015,31-Oct-2025,08-Nov-2025,Road,5395,Delivered
SH40632,SO40632,W009,04-Mar-2025,05-Mar-2025,Road,2594,Delivered
SH40633,SO40633,W014,18-Jun-2025,21-Jun-2025,Road,4918,Delivered
SH40634,SO40634,W010,25-Jun-2025,26-Jun-2025,Road,1988,Delivered
SH40635,SO40635,W011,20-Jul-2025,23-Jul-2025,Road,6750,Delivered
SH40636,SO40636,W016,25-Dec-2025,30-Dec-2025,Road,367,Delayed
SH40637,SO40637,W013,31-Jan-2025,02-Feb-2025,Rail,1438,Delayed
SH40638,SO40638,W019,14-Dec-2025,18-Dec-2025,Road,546,Delayed
SH40639,SO40639,W020,24-Oct-2025,28-Oct-2025,Road,1057,Delayed
SH40640,SO40640,W011,22-Jan-2025,25-Jan-2025,Rail,4359,Delivered
SH40641,SO40641,W008,13-Apr-2025,15-Apr-2025,Road,1552,Delivered
SH40642,SO40642,W016,29-May-2025,02-Jun-2025,Air,2696,Delivered
SH40643,SO40643,W003,01-May-2025,09-May-2025,Road,6177,Delivered
SH40644,SO40644,W005,01-Nov-2025,10-Nov-2025,Sea,2785,Delivered
SH40645,SO40645,W019,10-Sep-2025,14-Sep-2025,Air,6765,Delivered
SH40646,SO40646,W015,06-Aug-2025,11-Aug-2025,Road,5952,Delivered
SH40647,SO40647,W015,17-Mar-2025,19-Mar-2025,Road,618,Delivered
SH40648,SO40648,W010,09-Feb-2025,11-Feb-2025,Road,5230,Delivered
SH40649,SO40649,W020,25-Feb-2025,02-Mar-2025,Road,2328,Delivered
SH40650,SO40650,W016,30-May-2025,01-Jun-2025,Road,1501,Delivered
SH40651,SO40651,W007,12-Jun-2025,20-Jun-2025,Road,3353,Delivered
SH40652,SO40652,W019,27-Jan-2025,05-Feb-2025,Sea,7531,Delivered
SH40653,SO40653,W008,05-Oct-2025,06-Oct-2025,Road,7097,Delivered
SH40654,SO40654,W012,20-Jan-2025,29-Jan-2025,Road,3563,Delivered
SH40655,SO40655,W003,08-Jun-2025,12-Jun-2025,Road,6806,Delivered
SH40656,SO40656,W015,07-Mar-2025,14-Mar-2025,Road,770,Delivered
SH40657,SO40657,W004,11-Aug-2025,13-Aug-2025,Air,6952,Delivered
SH40658,SO40658,W015,30-Jun-2025,04-Jul-2025,Road,334,Delivered
SH40659,SO40659,W005,23-Dec-2025,25-Dec-2025,Road,305,Delivered
SH40660,SO40660,W006,11-Dec-2025,13-Dec-2025,Road,7258,Delivered
SH40661,SO40661,W012,25-Mar-2025,02-Apr-2025,Air,3397,Delivered
SH40662,SO40662,W001,23-Mar-2025,30-Mar-2025,Road,3147,Delivered
SH40663,SO40663,W012,10-Aug-2025,11-Aug-2025,Road,7048,Delivered
SH40664,SO40664,W012,31-May-2025,08-Jun-2025,Road,242,Delivered
SH40665,SO40665,W005,21-Jun-2025,25-Jun-2025,Rail,2181,Delivered
SH40666,SO40666,W020,18-Jan-2025,19-Jan-2025,Road,4922,In Transit
SH40667,SO40667,W015,18-Nov-2025,24-Nov-2025,Rail,3679,Delivered
SH40668,SO40668,W015,04-Sep-2025,06-Sep-2025,Rail,5304,Delivered
SH40669,SO40669,W014,03-Mar-2025,05-Mar-2025,Air,7481,Delivered
SH40670,SO40670,W014,17-Sep-2025,20-Sep-2025,Road,3845,Delivered
SH40671,SO40671,W001,05-Jun-2025,07-Jun-2025,Air,7487,Delivered
SH40672,SO40672,W015,09-Jan-2025,13-Jan-2025,Road,6423,Delivered
SH40673,SO40673,W010,10-Oct-2025,14-Oct-2025,Road,4142,Delivered
SH40674,SO40674,W015,26-Feb-2025,07-Mar-2025,Rail,7613,Delivered
SH40675,SO40675,W001,13-Feb-2025,22-Feb-2025,Road,6951,Delivered
SH40676,SO40676,W002,23-Aug-2025,31-Aug-2025,Air,3052,Delivered
SH40677,SO40677,W010,09-Jul-2025,15-Jul-2025,Air,4045,Delivered
SH40678,SO40678,W003,25-Oct-2025,27-Oct-2025,Road,2332,Delivered
SH40679,SO40679,W015,28-Mar-2025,31-Mar-2025,Road,2355,Delivered
SH40680,SO40680,W005,03-Nov-2025,10-Nov-2025,Air,1541,Delivered
SH40681,SO40681,W004,19-Aug-2025,23-Aug-2025,Road,6768,Delivered
SH40682,SO40682,W008,10-Aug-2025,17-Aug-2025,Road,1070,Delivered
SH40683,SO40683,W013,03-May-2025,09-May-2025,Road,3216,Delivered
SH40684,SO40684,W001,10-Sep-2025,14-Sep-2025,Road,7198,Delivered
SH40685,SO40685,W009,17-May-2025,19-May-2025,Road,5431,Delivered
SH40686,SO40686,W004,12-Oct-2025,20-Oct-2025,Road,534,Delivered
SH40687,SO40687,W001,02-Feb-2025,11-Feb-2025,Road,4693,Delivered
SH40688,SO40688,W006,30-Apr-2025,07-May-2025,Road,1381,Delivered
SH40689,SO40689,W004,23-Oct-2025,31-Oct-2025,Road,854,In Transit
SH40690,SO40690,W004,05-Jul-2025,13-Jul-2025,Road,2204,Delivered
SH40691,SO40691,W005,15-May-2025,16-May-2025,Road,2074,Delivered
SH40692,SO40692,W015,28-May-2025,05-Jun-2025,Air,5749,Delivered
SH40693,SO40693,W010,21-Jul-2025,30-Jul-2025,Road,2415,In Transit
SH40694,SO40694,W018,30-Jan-2025,02-Feb-2025,Road,7798,Delivered
SH40695,SO40695,W018,31-Mar-2025,06-Apr-2025,Road,5338,Delivered
SH40696,SO40696,W001,02-Sep-2025,09-Sep-2025,Road,7054,Delivered
SH40697,SO40697,W007,11-Sep-2025,16-Sep-2025,Rail,3611,Delivered
SH40698,SO40698,W013,12-Oct-2025,21-Oct-2025,Road,7539,Delivered
SH40699,SO40699,W005,19-Dec-2025,25-Dec-2025,Air,6700,Delayed
SH40700,SO40700,W015,05-May-2025,11-May-2025,Road,7517,Delivered
SH40701,SO40701,W004,16-Aug-2025,23-Aug-2025,Sea,1541,Delivered
SH40702,SO40702,W010,30-Dec-2025,02-Jan-2026,Road,6005,In Transit
SH40703,SO40703,W011,30-Jul-2025,08-Aug-2025,Air,6194,Delivered
SH40704,SO40704,W004,22-Apr-2025,25-Apr-2025,Road,4432,Delivered
SH40705,SO40705,W013,02-Nov-2025,06-Nov-2025,Air,310,Delivered
SH40706,SO40706,W017,07-Oct-2025,15-Oct-2025,Road,3842,In Transit
SH40707,SO40707,W002,02-Dec-2025,05-Dec-2025,Road,1690,Delivered
SH40708,SO40708,W001,04-Jan-2025,07-Jan-2025,Road,5877,Delivered
SH40709,SO40709,W008,22-Sep-2025,23-Sep-2025,Rail,5349,Delivered
SH40710,SO40710,W008,29-Jan-2025,31-Jan-2025,Sea,3025,Delivered
SH40711,SO40711,W020,15-Mar-2025,19-Mar-2025,Road,5899,Delayed
SH40712,SO40712,W019,05-Sep-2025,08-Sep-2025,Road,7054,Delivered
SH40713,SO40713,W013,15-Apr-2025,18-Apr-2025,Sea,3978,Delivered
SH40714,SO40714,W011,29-Jul-2025,01-Aug-2025,Sea,1682,Delivered
SH40715,SO40715,W011,25-Mar-2025,01-Apr-2025,Road,5639,Delivered
SH40716,SO40716,W019,31-Aug-2025,08-Sep-2025,Road,7708,Delivered
SH40717,SO40717,W006,05-Feb-2025,12-Feb-2025,Road,7946,Delivered
SH40718,SO40718,W005,16-Dec-2025,25-Dec-2025,Road,5891,Delivered
SH40719,SO40719,W013,30-Jan-2025,07-Feb-2025,Road,2478,Cancelled
SH40720,SO40720,W002,24-Dec-2025,01-Jan-2026,Road,6375,Delivered
SH40721,SO40721,W006,06-Nov-2025,15-Nov-2025,Road,6882,Delivered
SH40722,SO40722,W014,28-Jun-2025,07-Jul-2025,Road,1896,Delivered
SH40723,SO40723,W004,06-Apr-2025,12-Apr-2025,Road,2985,Delivered
SH40724,SO40724,W010,21-Aug-2025,27-Aug-2025,Road,3465,Delivered
SH40725,SO40725,W001,27-Jul-2025,01-Aug-2025,Rail,3504,Delivered
SH40726,SO40726,W007,12-May-2025,20-May-2025,Road,5165,Delivered
SH40727,SO40727,W005,12-Mar-2025,17-Mar-2025,Rail,802,In Transit
SH40728,SO40728,W020,23-Nov-2025,27-Nov-2025,Road,5768,Delivered
SH40729,SO40729,W005,30-Apr-2025,03-May-2025,Air,5541,Delivered
SH40730,SO40730,W018,03-Nov-2025,05-Nov-2025,Road,3590,Delayed
SH40731,SO40731,W005,19-Oct-2025,25-Oct-2025,Road,6194,Delivered
SH40732,SO40732,W011,25-Mar-2025,26-Mar-2025,Air,1252,Delayed
SH40733,SO40733,W010,28-Feb-2025,03-Mar-2025,Road,2893,Delivered
SH40734,SO40734,W002,26-Feb-2025,03-Mar-2025,Road,3970,Delivered
SH40735,SO40735,W002,29-Nov-2025,04-Dec-2025,Rail,2693,Delivered
SH40736,SO40736,W002,23-Apr-2025,28-Apr-2025,Rail,5130,Delivered
SH40737,SO40737,W012,25-Jun-2025,03-Jul-2025,Road,1449,Delivered
SH40738,SO40738,W011,25-Aug-2025,01-Sep-2025,Road,1832,Delivered
SH40739,SO40739,W001,10-Nov-2025,11-Nov-2025,Road,5082,Delivered
SH40740,SO40740,W006,03-Jul-2025,10-Jul-2025,Road,1273,Cancelled
SH40741,SO40741,W012,25-Dec-2025,30-Dec-2025,Air,7993,Delivered
SH40742,SO40742,W012,06-Apr-2025,07-Apr-2025,Road,5394,Delivered
SH40743,SO40743,W001,21-Jun-2025,25-Jun-2025,Air,4457,Delivered
SH40744,SO40744,W016,28-Aug-2025,01-Sep-2025,Road,2248,Delivered
SH40745,SO40745,W017,23-Jun-2025,26-Jun-2025,Sea,1456,Delivered
SH40746,SO40746,W012,13-Jan-2025,15-Jan-2025,Rail,3660,Delivered
SH40747,SO40747,W002,27-Jun-2025,02-Jul-2025,Road,3965,In Transit
SH40748,SO40748,W019,20-May-2025,28-May-2025,Air,3909,Delivered
SH40749,SO40749,W011,24-May-2025,02-Jun-2025,Air,7632,Delivered
SH40750,SO40750,W009,04-Apr-2025,08-Apr-2025,Road,7355,Delivered
SH40751,SO40751,W020,29-Oct-2025,31-Oct-2025,Road,7487,Delivered
SH40752,SO40752,W005,18-Jul-2025,27-Jul-2025,Sea,5360,Delivered
SH40753,SO40753,W003,23-Nov-2025,01-Dec-2025,Sea,7599,Delivered
SH40754,SO40754,W008,02-Jul-2025,06-Jul-2025,Road,2191,Delivered
SH40755,SO40755,W001,18-Aug-2025,23-Aug-2025,Road,7207,Delivered
SH40756,SO40756,W019,24-Sep-2025,28-Sep-2025,Air,3081,Delivered
SH40757,SO40757,W010,14-Dec-2025,16-Dec-2025,Road,342,Delivered
SH40758,SO40758,W010,08-May-2025,10-May-2025,Road,4435,Delayed
SH40759,SO40759,W008,09-Oct-2025,13-Oct-2025,Sea,4043,Delivered
SH40760,SO40760,W011,13-Feb-2025,15-Feb-2025,Road,6232,Delivered
SH40761,SO40761,W010,27-Jan-2025,31-Jan-2025,Sea,2677,Delivered
SH40762,SO40762,W004,15-Jun-2025,21-Jun-2025,Sea,2006,Delivered
SH40763,SO40763,W013,13-Nov-2025,22-Nov-2025,Road,7117,Delivered
SH40764,SO40764,W017,08-May-2025,16-May-2025,Sea,336,Delivered
SH40765,SO40765,W008,28-May-2025,31-May-2025,Road,3069,Delivered
SH40766,SO40766,W010,05-May-2025,07-May-2025,Rail,6925,Delivered
SH40767,SO40767,W020,11-Jan-2025,18-Jan-2025,Road,4852,Delivered
SH40768,SO40768,W017,22-Nov-2025,23-Nov-2025,Road,5996,Delayed
SH40769,SO40769,W010,16-Sep-2025,24-Sep-2025,Air,5511,Delivered
SH40770,SO40770,W002,09-Feb-2025,12-Feb-2025,Road,4719,Delivered
SH40771,SO40771,W015,03-May-2025,12-May-2025,Road,4759,Delivered
SH40772,SO40772,W011,28-Sep-2025,07-Oct-2025,Road,1244,Delivered
SH40773,SO40773,W007,14-Mar-2025,21-Mar-2025,Sea,4298,Delayed
SH40774,SO40774,W012,26-Oct-2025,01-Nov-2025,Sea,2264,Delivered
SH40775,SO40775,W003,26-Jan-2025,27-Jan-2025,Road,4218,Delivered
SH40776,SO40776,W010,15-May-2025,17-May-2025,Road,6054,Delivered
SH40777,SO40777,W005,06-Dec-2025,14-Dec-2025,Rail,2070,In Transit
SH40778,SO40778,W017,09-Nov-2025,16-Nov-2025,Sea,688,Delayed
SH40779,SO40779,W004,11-Jan-2025,16-Jan-2025,Road,7621,Delivered
SH40780,SO40780,W019,17-Feb-2025,21-Feb-2025,Rail,7496,Delivered
SH40781,SO40781,W020,25-Apr-2025,29-Apr-2025,Road,1545,Delivered
SH40782,SO40782,W002,06-Aug-2025,12-Aug-2025,Road,5232,Delivered
SH40783,SO40783,W020,09-Apr-2025,10-Apr-2025,Road,958,Delivered
SH40784,SO40784,W003,22-Jan-2025,30-Jan-2025,Road,2235,Delivered
SH40785,SO40785,W011,01-Aug-2025,08-Aug-2025,Road,1169,Delivered
SH40786,SO40786,W011,22-May-2025,29-May-2025,Road,2853,Delivered
SH40787,SO40787,W012,19-Aug-2025,26-Aug-2025,Road,6684,Delayed
SH40788,SO40788,W018,26-Jul-2025,04-Aug-2025,Road,7334,Delivered
SH40789,SO40789,W010,11-Jul-2025,16-Jul-2025,Road,2212,Delivered
SH40790,SO40790,W020,05-Aug-2025,06-Aug-2025,Sea,851,Delivered
SH40791,SO40791,W002,21-Feb-2025,01-Mar-2025,Rail,2949,Delivered
SH40792,SO40792,W011,10-May-2025,17-May-2025,Road,2609,Delivered
SH40793,SO40793,W018,16-Jan-2025,19-Jan-2025,Road,2081,Delivered
SH40794,SO40794,W009,19-Mar-2025,26-Mar-2025,Rail,4129,Delayed
SH40795,SO40795,W006,12-Dec-2025,16-Dec-2025,Road,3565,Delivered
SH40796,SO40796,W001,04-Jan-2025,11-Jan-2025,Road,7388,In Transit
SH40797,SO40797,W007,28-Jul-2025,05-Aug-2025,Road,2734,Delivered
SH40798,SO40798,W007,20-Nov-2025,29-Nov-2025,Road,5549,Delivered
SH40799,SO40799,W012,29-Mar-2025,05-Apr-2025,Road,2850,Delivered
SH40800,SO40800,W011,01-Sep-2025,05-Sep-2025,Road,3023,In Transit
SH40801,SO40801,W010,28-Jan-2025,06-Feb-2025,Road,5198,Delivered
SH40802,SO40802,W017,02-Mar-2025,07-Mar-2025,Road,3625,Delivered
SH40803,SO40803,W013,31-Dec-2025,08-Jan-2026,Road,885,Delivered
SH40804,SO40804,W001,19-Nov-2025,23-Nov-2025,Road,7865,Cancelled
SH40805,SO40805,W001,14-Sep-2025,21-Sep-2025,Road,2872,Delivered
SH40806,SO40806,W013,10-Sep-2025,16-Sep-2025,Road,5618,Delivered
SH40807,SO40807,W014,26-Sep-2025,02-Oct-2025,Rail,2091,Delayed
SH40808,SO40808,W020,26-Jun-2025,27-Jun-2025,Road,1207,Delivered
SH40809,SO40809,W012,05-Oct-2025,07-Oct-2025,Road,242,Delivered
SH40810,SO40810,W006,25-Jul-2025,03-Aug-2025,Road,6947,Delivered
SH40811,SO40811,W001,02-Apr-2025,06-Apr-2025,Road,5362,In Transit
SH40812,SO40812,W018,06-Dec-2025,08-Dec-2025,Air,6447,Cancelled
SH40813,SO40813,W009,05-Mar-2025,12-Mar-2025,Road,2548,Delivered
SH40814,SO40814,W002,19-Dec-2025,28-Dec-2025,Road,6928,Delivered
SH40815,SO40815,W007,15-Apr-2025,24-Apr-2025,Sea,3479,Delivered
SH40816,SO40816,W016,14-May-2025,23-May-2025,Road,7128,Delivered
SH40817,SO40817,W018,05-May-2025,13-May-2025,Sea,6898,Cancelled
SH40818,SO40818,W003,24-Oct-2025,28-Oct-2025,Air,2296,Delivered
SH40819,SO40819,W001,06-Jan-2025,10-Jan-2025,Air,2563,Delivered
SH40820,SO40820,W007,18-May-2025,25-May-2025,Road,2201,Delivered
SH40821,SO40821,W011,11-Jan-2025,16-Jan-2025,Road,2947,Delayed
SH40822,SO40822,W013,26-Dec-2025,28-Dec-2025,Air,388,Delivered
SH40823,SO40823,W017,11-Dec-2025,18-Dec-2025,Sea,5573,Delivered
SH40824,SO40824,W015,21-Nov-2025,28-Nov-2025,Road,3636,Cancelled
SH40825,SO40825,W019,02-Dec-2025,10-Dec-2025,Road,3724,Delivered
SH40826,SO40826,W020,30-Jun-2025,04-Jul-2025,Road,4207,In Transit
SH40827,SO40827,W019,25-Sep-2025,27-Sep-2025,Road,5388,Delivered
SH40828,SO40828,W017,27-Sep-2025,06-Oct-2025,Sea,6192,Delivered
SH40829,SO40829,W015,08-Aug-2025,09-Aug-2025,Road,6800,Delivered
SH40830,SO40830,W017,29-Nov-2025,08-Dec-2025,Road,473,Delivered
SH40831,SO40831,W012,12-Sep-2025,20-Sep-2025,Road,5402,Delivered
SH40832,SO40832,W010,17-Sep-2025,21-Sep-2025,Road,4414,Delivered
SH40833,SO40833,W008,16-Jul-2025,21-Jul-2025,Road,2238,Delivered
SH40834,SO40834,W017,27-Feb-2025,05-Mar-2025,Road,3656,Delivered
SH40835,SO40835,W010,24-Feb-2025,27-Feb-2025,Road,3447,Delivered
SH40836,SO40836,W010,31-May-2025,07-Jun-2025,Road,7550,Delivered
SH40837,SO40837,W006,05-May-2025,09-May-2025,Road,5490,Delivered
SH40838,SO40838,W001,30-Nov-2025,09-Dec-2025,Road,3731,Delivered
SH40839,SO40839,W005,28-May-2025,29-May-2025,Road,5254,Cancelled
SH40840,SO40840,W014,19-Jul-2025,23-Jul-2025,Sea,6298,Delivered
SH40841,SO40841,W019,01-Aug-2025,08-Aug-2025,Road,4320,Delivered
SH40842,SO40842,W017,01-Aug-2025,06-Aug-2025,Air,2631,Delivered
SH40843,SO40843,W020,17-Mar-2025,23-Mar-2025,Road,6055,Delivered
SH40844,SO40844,W012,19-Nov-2025,22-Nov-2025,Road,2819,Delivered
SH40845,SO40845,W013,16-Jun-2025,21-Jun-2025,Rail,4029,Delivered
SH40846,SO40846,W012,26-Nov-2025,28-Nov-2025,Air,7197,Delivered
SH40847,SO40847,W014,13-Dec-2025,20-Dec-2025,Air,6718,In Transit
SH40848,SO40848,W006,13-Feb-2025,19-Feb-2025,Sea,870,Delivered
SH40849,SO40849,W015,11-Sep-2025,14-Sep-2025,Sea,5219,Delivered
SH40850,SO40850,W016,06-Jul-2025,11-Jul-2025,Road,6531,Delivered
SH40851,SO40851,W012,23-Apr-2025,26-Apr-2025,Air,6011,Delivered
SH40852,SO40852,W002,07-Aug-2025,11-Aug-2025,Road,2290,Cancelled
SH40853,SO40853,W008,23-Dec-2025,25-Dec-2025,Road,3249,Delivered
SH40854,SO40854,W017,23-Nov-2025,29-Nov-2025,Sea,5836,Delivered
SH40855,SO40855,W002,25-Sep-2025,27-Sep-2025,Rail,5218,Delivered
SH40856,SO40856,W008,24-Nov-2025,27-Nov-2025,Road,1029,Delivered
SH40857,SO40857,W002,22-Sep-2025,23-Sep-2025,Sea,5430,Delivered
SH40858,SO40858,W005,08-Aug-2025,11-Aug-2025,Sea,1074,Delivered
SH40859,SO40859,W011,19-Nov-2025,25-Nov-2025,Road,6179,Delivered
SH40860,SO40860,W014,23-Oct-2025,29-Oct-2025,Rail,4278,Delivered
SH40861,SO40861,W015,13-Aug-2025,16-Aug-2025,Rail,2172,Delivered
SH40862,SO40862,W011,28-Jul-2025,03-Aug-2025,Road,709,Delayed
SH40863,SO40863,W014,30-Aug-2025,03-Sep-2025,Rail,1052,Delivered
SH40864,SO40864,W006,15-Feb-2025,19-Feb-2025,Road,4384,Delivered
SH40865,SO40865,W010,27-May-2025,28-May-2025,Road,1992,Delayed
SH40866,SO40866,W010,15-Nov-2025,24-Nov-2025,Rail,4080,Delayed
SH40867,SO40867,W004,30-Aug-2025,04-Sep-2025,Road,3977,Delayed
SH40868,SO40868,W020,12-Mar-2025,16-Mar-2025,Rail,3881,Delivered
SH40869,SO40869,W017,14-Dec-2025,18-Dec-2025,Rail,4739,Delivered
SH40870,SO40870,W012,27-Oct-2025,04-Nov-2025,Sea,4628,Delivered
SH40871,SO40871,W007,15-Mar-2025,23-Mar-2025,Road,6358,Delivered
SH40872,SO40872,W008,03-Aug-2025,07-Aug-2025,Road,7520,Delayed
SH40873,SO40873,W007,03-Mar-2025,06-Mar-2025,Road,5594,Delivered
SH40874,SO40874,W011,03-Aug-2025,08-Aug-2025,Road,7810,Delivered
SH40875,SO40875,W007,23-Feb-2025,26-Feb-2025,Road,4056,Delivered
SH40876,SO40876,W005,05-May-2025,07-May-2025,Road,5637,Delivered
SH40877,SO40877,W019,29-Mar-2025,07-Apr-2025,Road,4107,Delivered
SH40878,SO40878,W011,11-Oct-2025,12-Oct-2025,Road,3356,Delivered
SH40879,SO40879,W016,03-Jul-2025,08-Jul-2025,Road,6140,Delivered
SH40880,SO40880,W011,16-Aug-2025,20-Aug-2025,Air,1370,Delivered
SH40881,SO40881,W014,04-Apr-2025,07-Apr-2025,Road,4632,Delivered
SH40882,SO40882,W011,22-Jul-2025,24-Jul-2025,Rail,1104,Delivered
SH40883,SO40883,W015,07-Jul-2025,12-Jul-2025,Road,4304,Delayed
SH40884,SO40884,W020,16-Jul-2025,17-Jul-2025,Road,2788,Delivered
SH40885,SO40885,W009,14-Oct-2025,16-Oct-2025,Road,6604,Delivered
SH40886,SO40886,W009,02-Feb-2025,08-Feb-2025,Sea,6503,Delivered
SH40887,SO40887,W007,03-Dec-2025,07-Dec-2025,Road,2746,Delivered
SH40888,SO40888,W014,23-May-2025,31-May-2025,Rail,4383,Delivered
SH40889,SO40889,W018,08-Sep-2025,14-Sep-2025,Road,1023,Delivered
SH40890,SO40890,W013,04-Jun-2025,06-Jun-2025,Road,3064,Delivered
SH40891,SO40891,W012,20-Jun-2025,27-Jun-2025,Rail,3551,Delivered
SH40892,SO40892,W018,03-Apr-2025,12-Apr-2025,Road,5730,Delivered
SH40893,SO40893,W012,02-Nov-2025,07-Nov-2025,Road,7933,Delivered
SH40894,SO40894,W017,02-May-2025,08-May-2025,Road,2403,Delivered
SH40895,SO40895,W017,25-Sep-2025,26-Sep-2025,Sea,3543,Delivered
SH40896,SO40896,W006,07-Dec-2025,12-Dec-2025,Road,4606,Delivered
SH40897,SO40897,W013,16-May-2025,18-May-2025,Road,3812,In Transit
SH40898,SO40898,W012,24-Oct-2025,26-Oct-2025,Air,6618,In Transit
SH40899,SO40899,W011,19-Nov-2025,27-Nov-2025,Air,618,Delivered
SH40900,SO40900,W011,02-Jun-2025,06-Jun-2025,Road,5360,Delivered
SH40901,SO40901,W010,16-May-2025,18-May-2025,Air,2518,Delivered
SH40902,SO40902,W003,24-Feb-2025,28-Feb-2025,Sea,1539,Delivered
SH40903,SO40903,W008,09-Mar-2025,17-Mar-2025,Sea,6568,Delivered
SH40904,SO40904,W014,26-Jan-2025,04-Feb-2025,Road,2552,Delivered
SH40905,SO40905,W017,01-Mar-2025,02-Mar-2025,Road,4894,Delivered
SH40906,SO40906,W008,15-Nov-2025,23-Nov-2025,Rail,779,In Transit
SH40907,SO40907,W008,14-Apr-2025,17-Apr-2025,Road,3986,Delivered
SH40908,SO40908,W015,11-May-2025,15-May-2025,Road,6465,Delivered
SH40909,SO40909,W006,29-Jun-2025,07-Jul-2025,Road,4153,In Transit
SH40910,SO40910,W013,23-Aug-2025,28-Aug-2025,Road,2990,In Transit
