Return_ID,Order_ID,Product_ID,Return_Date,Return_Quantity,Return_Reason,Refund_Amount
R15613,SO64082,P1520,08-Nov-2025,2,Size Issue,7180
R15614,SO40167,P1486,05-Jan-2026,2,Defective,129220
R15615,SO32435,P1317,16-Feb-2025,2,Defective,120100
R15616,SO11052,P1464,07-Oct-2025,1,Quality Issue,8340
R15617,SO64777,P1544,10-May-2025,7,Damaged,356790
R15618,SO25255,P1327,01-Jul-2025,5,Late Delivery,20500
R15619,SO21622,P1064,01-Dec-2025,2,Late Delivery,9440
R15620,SO24236,P1440,30-Nov-2025,13,Late Delivery,304200
R15621,SO61722,P1595,17-Nov-2025,2,Quality Issue,139580
R15622,SO40463,P1123,27-Apr-2025,12,Late Delivery,742680
R15623,SO31462,P1183,07-Aug-2025,2,Damaged,26120
R15624,SO11621,P1894,22-May-2025,4,Size Issue,219440
R15625,SO62273,P1106,12-Nov-2025,5,Late Delivery,224050
R15626,SO67502,P1270,13-Aug-2025,5,Size Issue,289900
R15627,SO23720,P1224,12-May-2025,1,Quality Issue,19640
R15628,SO61760,P1784,28-Jul-2025,1,Wrong Item,49860
R15629,SO65737,P1524,19-May-2025,5,Wrong Item,296800
R15630,SO49302,P1730,24-Dec-2025,11,Defective,255200
R15631,SO51309,P1802,13-Sep-2025,8,Late Delivery,45600
R15632,SO60947,P1859,10-Jan-2026,2,Late Delivery,66620
R15633,SO43097,P1133,22-Sep-2025,10,Wrong Item,729200
R15634,SO53334,P1208,06-Sep-2025,4,Damaged,246760
R15635,SO68477,P1098,26-Aug-2025,5,Size Issue,389950
R15636,SO36436,P1960,01-Dec-2025,5,Late Delivery,236700
R15637,SO30316,P1737,16-Oct-2025,9,Late Delivery,272340
R15638,SO55552,P1458,23-Apr-2025,1,Size Issue,55790
R15639,SO20740,P1618,31-May-2025,14,Defective,710360
R15640,SO68240,P1302,11-Mar-2025,12,Damaged,1440
R15641,SO43997,P1009,19-Aug-2025,3,Size Issue,17220
R15642,SO47667,P1301,04-Oct-2025,1,Wrong Item,23360
R15643,SO29168,P1384,28-Jan-2025,3,Defective,6420
R15644,SO15795,P1381,04-Mar-2025,1,Size Issue,23870
R15645,SO23515,P1916,04-Oct-2025,5,Late Delivery,374300
R15646,SO41394,P1406,02-Dec-2025,1,Late Delivery,74290
R15647,SO37553,P1755,01-Sep-2025,15,Defective,832350
R15648,SO28266,P1514,11-Jun-2025,3,Late Delivery,21390
R15649,SO62191,P1570,09-Jan-2026,4,Wrong Item,55320
R15650,SO24565,P1917,13-May-2025,1,Size Issue,2480
R15651,SO41975,P1883,23-Jul-2025,5,Wrong Item,278250
R15652,SO35887,P1833,26-May-2025,6,Wrong Item,183480
R15653,SO45037,P1347,02-Mar-2025,3,Not Required,137940
R15654,SO48164,P1256,25-May-2025,5,Quality Issue,48700
R15655,SO36419,P1035,24-Sep-2025,9,Damaged,183330
R15656,SO10188,P1595,27-Mar-2025,9,Late Delivery,628110
R15657,SO55608,P1703,30-Jul-2025,2,Size Issue,74560
R15658,SO17427,P1958,14-Jul-2025,5,Wrong Item,370600
R15659,SO21728,P1688,13-Aug-2025,12,Defective,89280
R15660,SO34648,P1717,30-Mar-2025,1,Size Issue,45860
R15661,SO69556,P1523,06-Mar-2025,1,Not Required,11890
R15662,SO15705,P1824,20-Dec-2025,2,Defective,18880
R15663,SO54522,P1477,07-Apr-2025,3,Defective,51090
R15664,SO35418,P1533,20-Jun-2025,6,Damaged,241500
R15665,SO36197,P1399,29-Jun-2025,5,Defective,203200
R15666,SO55644,P1009,30-Mar-2025,15,Defective,86100
R15667,SO46139,P1755,15-Jul-2025,1,Late Delivery,55490
R15668,SO30087,P1253,03-Aug-2025,1,Size Issue,21280
R15669,SO62739,P1576,02-Sep-2025,17,Defective,546890
R15670,SO23752,P1033,08-Sep-2025,3,Size Issue,178950
R15671,SO11502,P1024,11-Jun-2025,3,Defective,202410
R15672,SO65854,P1931,27-Apr-2025,2,Size Issue,13820
R15673,SO44871,P1866,02-Apr-2025,1,Damaged,70030
R15674,SO23088,P1647,10-Jul-2025,4,Wrong Item,39640
R15675,SO49320,P1994,23-Mar-2025,4,Defective,203520
R15676,SO47189,P1278,17-Jan-2026,1,Late Delivery,54710
R15677,SO48562,P1968,18-Apr-2025,6,Not Required,273300
R15678,SO25119,P1091,13-Nov-2025,6,Not Required,105780
R15679,SO35704,P1432,28-Apr-2025,5,Wrong Item,297550
R15680,SO61312,P1010,08-Nov-2025,3,Quality Issue,18930
R15681,SO21456,P1183,06-Aug-2025,12,Wrong Item,156720
R15682,SO19999,P1249,29-Mar-2025,7,Defective,33040
R15683,SO58963,P1137,03-May-2025,14,Damaged,168560
R15684,SO27866,P1006,26-Dec-2025,9,Size Issue,174960
R15685,SO16674,P1089,05-Jan-2026,2,Quality Issue,64680
R15686,SO18590,P1069,20-Sep-2025,5,Damaged,63300
R15687,SO55368,P1425,21-Jul-2025,4,Late Delivery,282360
R15688,SO67653,P1352,10-Feb-2025,4,Wrong Item,12120
R15689,SO36337,P1858,15-Aug-2025,2,Late Delivery,138000
R15690,SO38547,P1791,15-Oct-2025,9,Late Delivery,547920
R15691,SO50937,P1451,26-Jan-2025,3,Wrong Item,181320
R15692,SO24665,P1660,31-Jul-2025,8,Damaged,130160
R15693,SO44835,P1859,20-Nov-2025,1,Damaged,33310
R15694,SO63562,P1764,16-May-2025,6,Not Required,435120
R15695,SO20096,P1770,27-Jul-2025,8,Quality Issue,134400
R15696,SO11024,P1680,11-Apr-2025,12,Not Required,532680
R15697,SO30354,P1426,17-May-2025,8,Size Issue,500320
R15698,SO47656,P1504,15-Aug-2025,2,Late Delivery,81160
R15699,SO24475,P1260,20-Aug-2025,8,Size Issue,543520
R15700,SO40492,P1995,21-Jan-2025,2,Size Issue,110560
R15701,SO59907,P1785,06-May-2025,1,Not Required,20540
R15702,SO20937,P1918,19-Jun-2025,6,Not Required,8820
R15703,SO48296,P1154,14-Oct-2025,1,Late Delivery,24560
R15704,SO27562,P1795,15-Aug-2025,3,Defective,183000
R15705,SO40930,P1334,16-Jan-2025,2,Wrong Item,15020
R15706,SO17594,P1413,16-Aug-2025,4,Damaged,29240
R15707,SO17942,P1352,25-Jun-2025,1,Size Issue,3030
R15708,SO18131,P1093,14-Oct-2025,4,Late Delivery,59000
R15709,SO68127,P1570,02-Mar-2025,3,Not Required,41490
R15710,SO58102,P1605,11-May-2025,6,Wrong Item,228600
R15711,SO39307,P1126,01-Oct-2025,1,Damaged,19390
R15712,SO49296,P1355,08-Sep-2025,1,Damaged,58970
R15713,SO11268,P1760,17-Aug-2025,5,Wrong Item,353200
R15714,SO28353,P1408,31-May-2025,4,Late Delivery,220520
R15715,SO12408,P1773,26-Feb-2025,2,Not Required,161260
R15716,SO41388,P1203,28-Dec-2025,1,Defective,17620
R15717,SO51301,P1586,04-Mar-2025,8,Late Delivery,396800
R15718,SO32571,P1031,10-Mar-2025,12,Defective,734880
R15719,SO18171,P1586,12-Nov-2025,8,Defective,396800
R15720,SO32407,P1491,21-Nov-2025,3,Size Issue,229260
R15721,SO33848,P1417,17-Jul-2025,1,Quality Issue,16620
R15722,SO65944,P1306,19-May-2025,4,Wrong Item,101840
R15723,SO29849,P1757,09-Oct-2025,3,Size Issue,109860
R15724,SO59599,P1095,23-May-2025,3,Not Required,66000
R15725,SO32444,P1539,28-May-2025,5,Damaged,123450
R15726,SO46837,P1006,23-May-2025,11,Damaged,213840
R15727,SO15960,P1106,11-Feb-2025,6,Quality Issue,268860
R15728,SO62199,P1561,27-Jan-2025,9,Quality Issue,494280
R15729,SO22895,P1363,29-Jul-2025,11,Size Issue,678370
R15730,SO51426,P1429,20-Jun-2025,5,Defective,240900
R15731,SO22588,P1865,07-Dec-2025,4,Damaged,297120
R15732,SO45822,P1791,05-Jun-2025,3,Defective,182640
R15733,SO21017,P1232,09-Oct-2025,6,Late Delivery,323940
R15734,SO44867,P1023,26-May-2025,1,Damaged,22570
R15735,SO47301,P1814,05-Sep-2025,14,Late Delivery,605360
R15736,SO19040,P1216,21-Jul-2025,7,Size Issue,380170
R15737,SO47745,P1797,20-Feb-2025,6,Not Required,35700
R15738,SO53517,P1825,16-Apr-2025,2,Wrong Item,78500
R15739,SO23871,P1948,19-Mar-2025,3,Quality Issue,95700
R15740,SO17838,P1253,11-Sep-2025,17,Wrong Item,361760
R15741,SO39257,P1774,27-Jan-2025,2,Size Issue,92860
R15742,SO33432,P1751,14-Jul-2025,9,Wrong Item,490860
R15743,SO66726,P1338,26-Jan-2025,6,Quality Issue,32400
R15744,SO20214,P1823,06-Mar-2025,3,Damaged,239820
R15745,SO32493,P1162,30-Jan-2025,9,Size Issue,171000
R15746,SO44464,P1685,27-Mar-2025,1,Damaged,32050
R15747,SO17927,P1549,19-Mar-2025,6,Quality Issue,258120
R15748,SO49934,P1216,30-Apr-2025,6,Size Issue,325860
R15749,SO48664,P1806,26-Mar-2025,6,Wrong Item,223980
R15750,SO47173,P1213,25-Oct-2025,9,Damaged,453420
R15751,SO29914,P1358,12-Sep-2025,4,Late Delivery,1600
R15752,SO23811,P1034,25-Jul-2025,3,Damaged,204690
R15753,SO39764,P1145,17-Jan-2025,17,Size Issue,83130
R15754,SO34638,P1141,27-Aug-2025,4,Size Issue,93880
R15755,SO12648,P1451,12-Oct-2025,13,Wrong Item,785720
R15756,SO13537,P1792,09-Jun-2025,3,Not Required,195150
R15757,SO23356,P1142,13-Jun-2025,1,Defective,1190
R15758,SO41144,P1698,08-Feb-2025,14,Not Required,920220
R15759,SO43662,P1110,15-Feb-2025,3,Quality Issue,134790
R15760,SO33204,P1142,29-Jul-2025,5,Damaged,5950
R15761,SO44234,P1550,18-Feb-2025,7,Wrong Item,403900
R15762,SO37702,P1783,15-Dec-2025,5,Size Issue,159200
R15763,SO63674,P1151,11-Dec-2025,1,Late Delivery,910
R15764,SO26935,P1311,29-Aug-2025,5,Wrong Item,191400
R15765,SO45251,P1158,11-Jul-2025,5,Defective,233000
R15766,SO36783,P1772,26-May-2025,1,Damaged,53200
R15767,SO47593,P1913,15-Aug-2025,4,Late Delivery,97560
R15768,SO49586,P1403,19-Nov-2025,9,Not Required,228060
R15769,SO67598,P1778,15-Sep-2025,10,Defective,371200
R15770,SO15507,P1696,12-Dec-2025,19,Size Issue,878180
R15771,SO69244,P1816,11-Feb-2025,6,Quality Issue,121380
R15772,SO49787,P1830,06-Jan-2025,3,Quality Issue,77040
R15773,SO25405,P1802,25-Feb-2025,1,Damaged,5700
R15774,SO61323,P1682,11-Mar-2025,14,Size Issue,340060
R15775,SO39130,P1226,05-Dec-2025,6,Quality Issue,355920
R15776,SO57257,P1492,06-Feb-2025,1,Defective,42640
R15777,SO44679,P1998,21-Mar-2025,7,Quality Issue,213990
R15778,SO17644,P1110,04-Jun-2025,9,Late Delivery,404370
R15779,SO60807,P1886,21-Feb-2025,10,Not Required,35200
R15780,SO19973,P1928,12-Jan-2026,2,Damaged,41280
R15781,SO36771,P1046,11-May-2025,8,Damaged,294240
R15782,SO15529,P1286,19-May-2025,15,Size Issue,1280400
R15783,SO26478,P1354,17-Apr-2025,1,Wrong Item,65930
R15784,SO22761,P1596,19-Oct-2025,10,Defective,372100
R15785,SO28104,P1071,07-Oct-2025,7,Defective,75040
R15786,SO37797,P1296,07-Jun-2025,9,Quality Issue,517410
R15787,SO65568,P1099,16-Jun-2025,11,Quality Issue,747780
R15788,SO68582,P1265,01-Feb-2025,10,Damaged,378400
R15789,SO49061,P1803,05-Oct-2025,17,Not Required,780300
R15790,SO40313,P1781,18-May-2025,5,Late Delivery,303900
R15791,SO52543,P1490,22-Jul-2025,7,Damaged,70350
R15792,SO26668,P1454,04-Jan-2026,1,Quality Issue,55460
R15793,SO46284,P1774,18-Oct-2025,8,Not Required,371440
R15794,SO39744,P1809,01-Oct-2025,12,Defective,52200
R15795,SO25162,P1436,06-Jan-2026,4,Quality Issue,4080
R15796,SO50741,P1935,29-Aug-2025,4,Wrong Item,123760
R15797,SO64838,P1212,03-May-2025,16,Late Delivery,894400
R15798,SO49250,P1520,07-Jul-2025,2,Late Delivery,7180
R15799,SO40214,P1069,09-Jun-2025,5,Not Required,63300
R15800,SO60580,P1017,24-Nov-2025,9,Size Issue,239220
R15801,SO15884,P1496,17-Aug-2025,6,Quality Issue,333300
R15802,SO43498,P1748,07-Jul-2025,3,Not Required,34110
R15803,SO31175,P1331,01-May-2025,1,Not Required,5080
R15804,SO56369,P1723,04-Feb-2025,1,Damaged,13430
R15805,SO46376,P1804,07-Mar-2025,3,Wrong Item,188550
R15806,SO17955,P1532,13-Feb-2025,6,Size Issue,103440
R15807,SO47845,P1853,26-Jun-2025,6,Late Delivery,328620
R15808,SO23790,P1622,05-Oct-2025,6,Quality Issue,466920
R15809,SO66442,P1992,26-Sep-2025,5,Size Issue,344200
R15810,SO22467,P1160,14-Jun-2025,1,Size Issue,18760
R15811,SO44443,P1447,10-Jan-2025,9,Late Delivery,189450
R15812,SO11753,P1177,29-Jan-2025,1,Not Required,55780
R15813,SO57654,P1966,18-Sep-2025,9,Quality Issue,541260
R15814,SO39492,P1496,31-Jul-2025,2,Damaged,111100
R15815,SO35694,P1039,02-Jun-2025,2,Quality Issue,62620
R15816,SO17115,P1433,20-Nov-2025,7,Late Delivery,139370
R15817,SO46780,P1668,04-Nov-2025,1,Wrong Item,18560
R15818,SO63029,P1062,05-Mar-2025,7,Wrong Item,431760
R15819,SO19897,P1946,07-Nov-2025,1,Damaged,42690
R15820,SO44006,P1706,05-Mar-2025,17,Defective,55420
R15821,SO63319,P1822,30-Nov-2025,2,Quality Issue,104020
R15822,SO67049,P1530,12-Aug-2025,7,Wrong Item,202510
R15823,SO36810,P1497,30-Jan-2025,5,Not Required,216650
R15824,SO67593,P1591,01-Oct-2025,10,Wrong Item,7700
R15825,SO25278,P1685,02-Oct-2025,4,Damaged,128200
R15826,SO43242,P1490,20-Nov-2025,2,Late Delivery,20100
R15827,SO32767,P1532,03-Apr-2025,1,Late Delivery,17240
R15828,SO45086,P1221,09-Apr-2025,4,Defective,90760
R15829,SO57667,P1696,16-Jun-2025,4,Late Delivery,184880
R15830,SO45698,P1524,19-Jan-2025,2,Defective,118720
R15831,SO17436,P1047,31-Oct-2025,13,Damaged,114530
R15832,SO41485,P1457,20-Aug-2025,2,Not Required,51360
R15833,SO55896,P1384,27-Jan-2025,4,Quality Issue,8560
R15834,SO48076,P1373,05-Feb-2025,1,Size Issue,66700
R15835,SO25492,P1990,18-Sep-2025,6,Damaged,61260
R15836,SO21116,P1293,13-Jun-2025,3,Wrong Item,7230
R15837,SO45583,P1094,26-Jul-2025,3,Damaged,97680
R15838,SO57436,P1971,27-May-2025,7,Defective,119280
R15839,SO20056,P1836,09-Apr-2025,1,Late Delivery,55300
R15840,SO50526,P1661,13-May-2025,13,Damaged,69550
R15841,SO63525,P1747,27-Nov-2025,4,Defective,4360
R15842,SO22426,P1460,25-Feb-2025,2,Damaged,73680
R15843,SO17430,P1957,27-Jul-2025,6,Quality Issue,74700
R15844,SO60726,P1706,14-Jun-2025,5,Quality Issue,16300
R15845,SO44515,P1324,26-Oct-2025,3,Size Issue,201240
R15846,SO13207,P1930,23-Sep-2025,16,Wrong Item,836160
R15847,SO44717,P1164,23-Aug-2025,12,Late Delivery,111720
R15848,SO57800,P1130,17-Apr-2025,1,Defective,27110
R15849,SO19464,P1774,06-Jan-2026,1,Defective,46430
R15850,SO26796,P1166,21-Aug-2025,7,Not Required,353500
R15851,SO56530,P1215,16-Jan-2025,3,Wrong Item,179820
R15852,SO36794,P1559,22-Jan-2025,9,Damaged,653580
R15853,SO38284,P1424,11-Jan-2026,1,Defective,60060
R15854,SO51218,P1283,18-May-2025,6,Wrong Item,306540
R15855,SO62511,P1951,02-Oct-2025,11,Damaged,638110
R15856,SO60941,P1514,18-Jul-2025,14,Not Required,99820
R15857,SO66732,P1881,24-Jan-2025,5,Defective,123900
R15858,SO42257,P1753,29-Dec-2025,16,Wrong Item,708640
R15859,SO21189,P1460,28-Jul-2025,3,Size Issue,110520
R15860,SO38000,P1731,12-Feb-2025,2,Not Required,119400
R15861,SO14150,P1570,16-Aug-2025,5,Late Delivery,69150
R15862,SO66631,P1943,16-May-2025,5,Wrong Item,213550
R15863,SO42607,P1914,17-Mar-2025,2,Size Issue,134480
R15864,SO40681,P1908,28-Aug-2025,1,Size Issue,2720
R15865,SO31267,P1664,08-Aug-2025,11,Late Delivery,230780
R15866,SO62872,P1746,18-Aug-2025,1,Damaged,63070
R15867,SO30844,P1226,17-Oct-2025,1,Not Required,59320
R15868,SO67041,P1252,21-Sep-2025,10,Quality Issue,151500
R15869,SO27101,P1532,01-Aug-2025,1,Late Delivery,17240
R15870,SO33939,P1386,28-Oct-2025,4,Quality Issue,154400
R15871,SO69177,P1239,29-Mar-2025,4,Defective,332480
R15872,SO49570,P1301,19-Jul-2025,7,Not Required,163520
R15873,SO15670,P1182,08-Jul-2025,3,Size Issue,189180
R15874,SO58507,P1523,11-Jun-2025,4,Quality Issue,47560
R15875,SO67759,P1447,30-Oct-2025,3,Quality Issue,63150
R15876,SO37933,P1892,06-Nov-2025,2,Not Required,55760
R15877,SO55061,P1101,17-Jun-2025,4,Not Required,61520
R15878,SO43334,P1088,15-Aug-2025,1,Late Delivery,34800
R15879,SO53904,P1520,14-Mar-2025,3,Defective,10770
R15880,SO48605,P1102,31-Oct-2025,2,Damaged,126500
R15881,SO47481,P1135,04-Dec-2025,3,Damaged,155580
R15882,SO49935,P1062,01-Sep-2025,8,Quality Issue,493440
R15883,SO19465,P1837,14-Dec-2025,2,Quality Issue,99280
R15884,SO50482,P1615,12-Oct-2025,8,Defective,136880
R15885,SO11397,P1518,30-Nov-2025,11,Late Delivery,480040
R15886,SO47880,P1537,14-May-2025,5,Not Required,128800
R15887,SO63467,P1837,29-Apr-2025,5,Defective,248200
R15888,SO52981,P1706,26-Jun-2025,8,Defective,26080
R15889,SO33498,P1809,15-Dec-2025,1,Wrong Item,4350
R15890,SO51287,P1603,09-Jul-2025,5,Damaged,188000
R15891,SO36709,P1092,20-Jan-2025,2,Defective,146120
R15892,SO29702,P1669,29-Nov-2025,4,Not Required,141920
R15893,SO41936,P1414,01-Feb-2025,8,Wrong Item,2720
R15894,SO46075,P1850,04-Apr-2025,2,Not Required,26020
R15895,SO11787,P1540,07-Mar-2025,14,Wrong Item,165200
R15896,SO47559,P1055,21-May-2025,1,Not Required,63120
R15897,SO41735,P1978,08-Aug-2025,1,Damaged,15340
R15898,SO51418,P1910,12-Apr-2025,4,Quality Issue,285120
R15899,SO47050,P1876,05-Nov-2025,1,Quality Issue,23270
R15900,SO38739,P1937,22-Aug-2025,2,Not Required,81160
R15901,SO62245,P1621,26-Sep-2025,2,Wrong Item,20140
R15902,SO18860,P1523,03-Oct-2025,10,Not Required,118900
R15903,SO47932,P1826,06-Jul-2025,1,Wrong Item,40370
R15904,SO42569,P1196,22-Sep-2025,2,Late Delivery,59880
R15905,SO22128,P1906,20-Jun-2025,2,Quality Issue,280
R15906,SO40703,P1012,12-Aug-2025,2,Damaged,126620
R15907,SO10645,P1215,31-Aug-2025,8,Damaged,479520
R15908,SO13031,P1806,04-May-2025,10,Size Issue,373300
R15909,SO36885,P1998,02-Sep-2025,1,Not Required,30570
R15910,SO40157,P1186,16-Feb-2025,1,Quality Issue,60120
R15911,SO48315,P1676,16-Dec-2025,4,Not Required,279080
R15912,SO65039,P1057,15-Feb-2025,2,Wrong Item,840
R15913,SO15716,P1089,25-Oct-2025,1,Late Delivery,32340
R15914,SO28678,P1962,23-Feb-2025,3,Quality Issue,101520
R15915,SO41804,P1368,30-Nov-2025,4,Quality Issue,51400
R15916,SO68620,P1810,29-Oct-2025,8,Damaged,564000
R15917,SO29686,P1673,20-Jul-2025,6,Size Issue,174420
R15918,SO45873,P1661,25-Oct-2025,12,Wrong Item,64200
R15919,SO63580,P1300,03-Jan-2026,2,Size Issue,27280
R15920,SO52318,P1754,04-Jan-2026,1,Quality Issue,860
R15921,SO32918,P1934,28-Mar-2025,1,Late Delivery,46930
R15922,SO62207,P1101,16-Aug-2025,6,Late Delivery,92280
R15923,SO11614,P1496,26-Jan-2025,6,Defective,333300
R15924,SO12649,P1539,27-Aug-2025,10,Not Required,246900
R15925,SO52640,P1527,29-Dec-2025,9,Defective,11070
R15926,SO69548,P1357,27-Feb-2025,8,Late Delivery,466160
R15927,SO63147,P1224,01-Aug-2025,2,Late Delivery,39280
R15928,SO56554,P1726,09-Mar-2025,1,Quality Issue,49600
R15929,SO39078,P1420,28-Jun-2025,13,Quality Issue,95940
R15930,SO30912,P1414,15-Feb-2025,11,Not Required,3740
R15931,SO20297,P1313,15-Jul-2025,1,Quality Issue,3720
R15932,SO62528,P1728,26-May-2025,9,Quality Issue,387630
R15933,SO43159,P1454,20-Feb-2025,4,Wrong Item,221840
R15934,SO54287,P1091,03-Jun-2025,2,Size Issue,35260
R15935,SO33643,P1976,07-Oct-2025,12,Wrong Item,723480
R15936,SO19402,P1064,06-Jun-2025,13,Damaged,61360
R15937,SO17789,P1943,11-Jun-2025,2,Damaged,85420
R15938,SO65406,P1306,29-Oct-2025,2,Late Delivery,50920
R15939,SO51230,P1147,09-Jul-2025,8,Not Required,325040
R15940,SO22740,P1032,23-Jul-2025,8,Defective,393120
R15941,SO45712,P1868,30-May-2025,14,Defective,276920
R15942,SO66874,P1064,01-Jun-2025,8,Size Issue,37760
R15943,SO43791,P1280,14-Dec-2025,6,Late Delivery,195240
R15944,SO12010,P1667,01-Sep-2025,10,Wrong Item,56000
R15945,SO29535,P1722,08-Dec-2025,11,Wrong Item,242770
R15946,SO62647,P1050,08-Apr-2025,8,Quality Issue,212320
R15947,SO41572,P1366,15-Jun-2025,1,Damaged,36810
R15948,SO55685,P1728,12-Mar-2025,2,Size Issue,86140
R15949,SO15011,P1982,02-Jun-2025,5,Defective,236750
R15950,SO65836,P1971,21-May-2025,1,Size Issue,17040
R15951,SO40679,P1458,31-Mar-2025,1,Size Issue,55790
R15952,SO22608,P1159,18-Jun-2025,2,Defective,131200
R15953,SO18853,P1131,30-Mar-2025,8,Damaged,40720
R15954,SO19028,P1836,23-Aug-2025,2,Not Required,110600
R15955,SO37947,P1198,15-Oct-2025,6,Wrong Item,108240
R15956,SO51745,P1835,16-Jan-2025,10,Wrong Item,54500
R15957,SO38659,P1378,08-Feb-2025,13,Size Issue,161330
R15958,SO60464,P1881,23-Feb-2025,4,Quality Issue,99120
R15959,SO52979,P1860,26-Dec-2025,1,Late Delivery,67670
R15960,SO26462,P1821,13-Sep-2025,1,Not Required,66160
R15961,SO56216,P1967,29-Nov-2025,8,Size Issue,520480
R15962,SO41654,P1861,14-Apr-2025,14,Late Delivery,747320
R15963,SO15540,P1799,29-Jan-2025,13,Damaged,489060
R15964,SO50876,P1786,07-Dec-2025,4,Quality Issue,279800
R15965,SO22384,P1171,07-Mar-2025,7,Damaged,285250
R15966,SO44770,P1710,27-May-2025,4,Not Required,144080
R15967,SO18052,P1791,11-Aug-2025,10,Size Issue,608800
R15968,SO66109,P1531,24-Feb-2025,6,Size Issue,30300
R15969,SO30459,P1824,16-Nov-2025,5,Defective,47200
R15970,SO25709,P1244,28-Feb-2025,2,Defective,52060
R15971,SO37428,P1529,05-Jun-2025,9,Size Issue,587160
R15972,SO66856,P1861,25-Feb-2025,7,Late Delivery,373660
R15973,SO16011,P1967,15-Nov-2025,15,Defective,975900
R15974,SO47159,P1547,30-Mar-2025,6,Damaged,303840
R15975,SO32863,P1731,07-Sep-2025,4,Size Issue,238800
R15976,SO28296,P1056,03-Jan-2026,2,Late Delivery,143380
R15977,SO24250,P1831,10-Sep-2025,7,Wrong Item,306250
R15978,SO21252,P1680,25-Aug-2025,16,Defective,710240
R15979,SO61177,P1906,04-Jun-2025,17,Wrong Item,2380
R15980,SO52508,P1197,07-Jan-2026,9,Size Issue,414540
R15981,SO17893,P1432,14-Oct-2025,2,Late Delivery,119020
R15982,SO44075,P1043,16-Feb-2025,3,Damaged,89460
R15983,SO47948,P1811,04-Sep-2025,2,Late Delivery,127980
R15984,SO57020,P1853,21-Sep-2025,7,Size Issue,383390
R15985,SO68743,P1284,20-Feb-2025,11,Size Issue,139590
R15986,SO49450,P1380,12-Jun-2025,6,Late Delivery,132660
R15987,SO59053,P1873,01-May-2025,5,Quality Issue,387250
R15988,SO23735,P1043,27-Jun-2025,1,Damaged,29820
R15989,SO58535,P1608,21-Apr-2025,1,Defective,82050
R15990,SO22855,P1029,16-Oct-2025,9,Not Required,400050
R15991,SO15244,P1775,07-Oct-2025,1,Damaged,68360
R15992,SO46096,P1688,21-Jan-2025,12,Size Issue,89280
R15993,SO48162,P1334,09-Jul-2025,4,Quality Issue,30040
R15994,SO42026,P1697,21-Dec-2025,6,Size Issue,376620
R15995,SO47554,P1288,19-Jun-2025,11,Defective,50490
R15996,SO42845,P1168,22-Jul-2025,4,Damaged,222800
R15997,SO14290,P1997,24-Jan-2025,3,Damaged,79290
R15998,SO67563,P1249,02-Jul-2025,1,Damaged,4720
R15999,SO51065,P1191,30-Jan-2025,9,Not Required,565830
R16000,SO32976,P1953,06-Jul-2025,2,Not Required,130320
R16001,SO35889,P1364,29-Aug-2025,7,Defective,135730
R16002,SO58406,P1132,13-Mar-2025,4,Damaged,154240
R16003,SO37464,P1500,01-Oct-2025,3,Quality Issue,102510
R16004,SO20648,P1900,24-Dec-2025,7,Defective,477540
R16005,SO46203,P1503,28-Jan-2025,1,Not Required,43200
R16006,SO56734,P1258,30-Sep-2025,1,Defective,51000
R16007,SO29028,P1014,16-Apr-2025,3,Defective,153150
R16008,SO58623,P1044,30-Dec-2025,1,Damaged,54250
R16009,SO23184,P1029,10-Feb-2025,2,Quality Issue,88900
R16010,SO66589,P1154,02-Apr-2025,8,Damaged,196480
R16011,SO52975,P1092,25-Feb-2025,13,Damaged,949780
R16012,SO35497,P1432,28-Jul-2025,4,Not Required,238040
R16013,SO50443,P1993,21-May-2025,2,Damaged,40280
R16014,SO12518,P1526,26-Aug-2025,4,Defective,24960
R16015,SO47325,P1419,01-Nov-2025,12,Size Issue,952320
R16016,SO22223,P1700,04-Dec-2025,2,Wrong Item,55720
R16017,SO16866,P1308,08-Nov-2025,10,Damaged,100000
R16018,SO55759,P1587,02-Dec-2025,5,Quality Issue,214850
R16019,SO35055,P1187,19-Jul-2025,1,Size Issue,29410
R16020,SO14046,P1577,06-Apr-2025,3,Defective,9390
R16021,SO28049,P1753,02-Aug-2025,1,Wrong Item,44290
R16022,SO35812,P1029,01-Sep-2025,5,Size Issue,222250
R16023,SO51077,P1500,02-Aug-2025,3,Wrong Item,102510
R16024,SO14288,P1753,19-Nov-2025,7,Damaged,310030
R16025,SO10171,P1830,10-Oct-2025,1,Late Delivery,25680
R16026,SO56875,P1424,01-Sep-2025,6,Not Required,360360
R16027,SO14860,P1773,28-May-2025,6,Quality Issue,483780
R16028,SO16650,P1298,09-Aug-2025,8,Late Delivery,570160
R16029,SO69120,P1020,07-Feb-2025,14,Late Delivery,870380
R16030,SO53781,P1871,02-Aug-2025,10,Wrong Item,112500
